,user_id,sex,birthday_year,membership_type,category_prefer,joined_date,deleted_date,join_path,os,recommended_cnt,age,days_from_joined,years_from_joined,if_deleted,label_from_km
232,hLFmOAtaBeJ1WW5,1,1992,300,0,2017-12-29,NaT,0.0,AOS,0,30,1099,3.0,0,1
233,YOjpvilfrl0W2YK,0,1989,400,5,2016-12-04,NaT,0.0,IOS,0,33,1489,4.1,0,1
234,ecHwEgMr8fYGXLN,0,1992,300,10,2018-12-10,NaT,1.0,AOS,1,30,753,2.1,0,0
235,8SmpBAPRDH1FrWS,1,1996,400,4,2018-10-20,NaT,0.0,IOS,0,26,804,2.2,0,0
236,vmYW71HNHuVHnxg,0,1990,400,9,2016-10-20,NaT,0.0,IOS,3,32,1534,4.2,0,1
237,DJtr1FS4Pthly7m,1,1989,300,11,2018-02-05,NaT,0.0,IOS,3,33,1061,2.9,0,1
238,dZjVALuPhUc3RLP,1,1991,300,5,2018-09-28,NaT,0.0,IOS,0,31,826,2.3,0,1
239,SgN9UllBqCmIPRI,0,1990,300,12,2019-09-06,NaT,0.0,IOS,5,32,483,1.3,0,0
240,KZg5RiuCm0iap3U,1,1995,300,7,2018-01-09,NaT,0.0,AOS,5,27,1088,3.0,0,1
241,gWLUdt7eMVhMTq7,1,1987,500,11,2020-08-06,NaT,0.0,AOS,11,35,148,0.4,0,0
242,90rhf9b0kDUaBnC,0,1988,300,9,2018-02-24,NaT,0.0,AOS,0,34,1042,2.9,0,1
243,95NtzIlqCLjpgIT,1,1989,300,9,2019-06-03,NaT,0.0,AOS,9,33,578,1.6,0,0
244,HrhijbXVEQkwlk5,0,1987,300,8,2018-11-26,NaT,0.0,IOS,6,35,767,2.1,0,1
245,DUCS4EEa1NtpWvT,1,1993,500,2,2018-01-04,NaT,0.0,AOS,4,29,1093,3.0,0,1
246,FAUy9UmTarfWT31,0,1988,300,8,2020-12-17,NaT,0.0,AOS,0,34,15,0.0,0,0
247,WYWt8enMQF7K4qf,0,1991,300,7,2018-12-07,NaT,0.0,IOS,1,31,756,2.1,0,1
248,nf4h7TkJXJ0UP37,1,1993,300,3,2018-05-26,NaT,0.0,AOS,0,29,951,2.6,0,1
249,ZtzfG83kWOktufO,0,1990,300,7,2016-01-23,NaT,0.0,IOS,5,32,1805,4.9,0,1
250,UueADSgkYG0DjWN,1,1993,500,4,2017-08-01,NaT,0.0,AOS,6,29,1249,3.4,0,1
251,BaBfh8xSKgTyeiP,1,1984,300,9,2016-12-08,NaT,0.0,AOS,2,38,1485,4.1,0,1
252,dHBZYnuPXhJwmEi,0,1993,500,5,2020-01-30,NaT,0.0,AOS,2,29,337,0.9,0,0
253,niBBLQhGkpd3uYS,0,1990,300,9,2017-09-15,NaT,0.0,AOS,0,32,1204,3.3,0,1
254,SS1VZ7DZzx9T5lm,0,1994,300,8,2016-04-27,NaT,1.0,IOS,4,28,1710,4.7,0,1
255,jbenBZvrLmpT5lg,1,1992,300,7,2018-07-01,NaT,0.0,AOS,0,30,915,2.5,0,1
256,LbJL2Z09Z1LzAFF,1,1992,300,12,2019-10-09,NaT,0.0,AOS,3,30,450,1.2,0,0
257,A3QvTr4c1t3gI4V,1,1993,300,4,2020-01-20,NaT,0.0,AOS,0,29,347,1.0,0,0
258,2M3KSAdoi8fmBj6,0,1984,400,10,2016-05-08,NaT,1.0,AOS,13,38,1699,4.7,0,1
259,1nBP2xiwd9WCsAO,1,1987,300,7,2017-12-03,NaT,0.0,AOS,1,35,1125,3.1,0,1
260,bT7g8AZl4XcWbb8,0,1990,300,4,2016-08-01,NaT,0.0,AOS,0,32,1614,4.4,0,1
261,7vUzkS3UC6g0gcR,1,1992,300,8,2019-01-29,NaT,0.0,IOS,0,30,703,1.9,0,0
262,RiQI4miIQUaLahf,1,1989,300,5,2020-12-18,NaT,0.0,AOS,0,33,14,0.0,0,0
263,7RweEGMdMvaFu62,1,1992,300,3,2017-11-11,NaT,0.0,AOS,4,30,1147,3.1,0,1
264,KF3dIVZxFwjd3Xg,0,1982,400,1,2016-05-31,2020-11-15,0.0,AOS,2,40,1676,4.6,1,1
265,093P8jxx7zhcmRN,0,1990,300,2,2018-02-15,NaT,0.0,IOS,9,32,1051,2.9,0,1
266,yyXk38EmHncUK8Y,0,1987,300,6,2017-12-04,NaT,0.0,AOS,0,35,1124,3.1,0,1
267,l26HZRcl4YEQHff,0,1992,300,2,2020-08-13,NaT,0.0,IOS,0,30,141,0.4,0,0
268,cl2PMefw1BD5yBv,0,1988,300,7,2020-02-24,NaT,0.0,AOS,0,34,312,0.9,0,0
269,NJkMfqBTDQ9yktJ,1,1992,500,1,2017-10-05,NaT,0.0,AOS,3,30,1184,3.2,0,1
270,o88KUTkBI9Os07G,1,1989,400,7,2019-10-27,NaT,0.0,IOS,12,33,432,1.2,0,0
271,Uje85FEQivciLZR,1,1994,300,7,2018-10-23,NaT,0.0,AOS,7,28,801,2.2,0,1
272,zsJUpL6GlXjQcLB,1,1995,300,5,2017-09-20,NaT,0.0,AOS,0,27,1199,3.3,0,1
273,N56B0WedzrYgWUj,1,1987,400,0,2016-08-03,NaT,0.0,AOS,0,35,1612,4.4,0,1
274,ImtDsvAh1TZclHA,1,1992,300,7,2016-01-11,NaT,0.0,IOS,4,30,1817,5.0,0,1
275,YsXpXAGg7dvURrz,1,1988,300,1,2018-08-26,NaT,0.0,IOS,3,34,859,2.4,0,1
276,WWeSy5BIAFA5dNy,1,1993,400,3,2018-05-21,2020-11-11,1.0,IOS,8,29,956,2.6,1,1
277,2TwbzZ4UZHdrfzt,1,1991,400,4,2018-02-02,NaT,0.0,AOS,0,31,1064,2.9,0,1
278,y4lh9K37OBFoXu5,0,1991,400,3,2016-10-04,NaT,0.0,AOS,0,31,1550,4.2,0,1
279,2pslIosBkQooDts,1,1992,500,0,2018-03-22,NaT,0.0,IOS,0,30,1016,2.8,0,1
280,nP1lwB9gxIAGmK0,1,1988,300,3,2018-02-17,NaT,0.0,AOS,5,34,1049,2.9,0,1
281,mfMBRLWhovdHkIo,1,1987,300,5,2017-12-05,NaT,0.0,AOS,4,35,1123,3.1,0,1
282,LvJQBbcYfn2KcTD,1,1991,300,6,2019-02-24,NaT,0.0,IOS,0,31,677,1.9,0,0
283,rnRHjxLXthqvI1y,1,1993,300,4,2018-01-12,NaT,0.0,AOS,5,29,1085,3.0,0,1
284,5Rzq4tHOQq1Sd3z,0,1994,300,0,2019-01-29,NaT,0.0,AOS,0,28,703,1.9,0,0
285,VT8JzD84TLbZkYh,1,1988,300,7,2017-02-26,NaT,0.0,IOS,0,34,1405,3.8,0,1
286,TnTrWNpBhTW0hhK,1,1989,300,5,2019-05-27,NaT,1.0,AOS,0,33,585,1.6,0,0
287,ILPVvMVxdlCzrGJ,1,1991,300,7,2018-07-13,NaT,0.0,AOS,3,31,903,2.5,0,1
288,vMmS5AOMhgtyW8Z,0,1992,300,0,2018-12-07,NaT,1.0,IOS,1,30,756,2.1,0,1
289,PglQfF1n0tfHNyF,0,1990,400,7,2017-12-18,NaT,0.0,IOS,10,32,1110,3.0,0,1
290,ePVCbTu5uzwve5p,1,1991,300,4,2020-04-28,NaT,0.0,AOS,2,31,248,0.7,0,0
291,CE7x5vH6WsEPzjY,1,1993,400,5,2016-08-10,NaT,0.0,AOS,0,29,1605,4.4,0,1
292,tRZFh67nyuTF7pJ,0,1990,300,2,2017-02-08,NaT,0.0,IOS,12,32,1423,3.9,0,1
293,goGl9ZiL0pkhd9W,1,1988,300,1,2017-12-25,NaT,0.0,IOS,0,34,1103,3.0,0,1
294,c8qRPFOWCNGSLwN,1,1989,300,7,2017-09-25,NaT,1.0,AOS,0,33,1194,3.3,0,1
295,wTXehSpcjBIoykA,0,1992,300,7,2020-02-16,NaT,0.0,IOS,4,30,320,0.9,0,0
296,P55RUt9Y5jsh3X2,1,1990,300,13,2016-08-30,NaT,0.0,AOS,7,32,1585,4.3,0,1
297,y5IeCwsh7n25zCl,0,1992,500,9,2017-06-17,NaT,1.0,AOS,14,30,1294,3.5,0,1
298,2fG5a0aOjhiOXOJ,0,1989,300,6,2019-03-22,NaT,0.0,AOS,0,33,651,1.8,0,0
299,kps4xr75CaKme4P,0,1986,300,9,2018-04-26,NaT,0.0,AOS,5,36,981,2.7,0,1
300,BNx32uqPGBUyknB,1,1990,300,2,2018-11-02,NaT,1.0,AOS,0,32,791,2.2,0,1
301,3bBd1WoGoVE5i4g,0,1988,400,6,2017-08-19,NaT,0.0,IOS,0,34,1231,3.4,0,1
302,uoF4CTXtd71nytd,1,1989,300,5,2020-05-14,NaT,0.0,AOS,0,33,232,0.6,0,0
303,6R4zeQUmwVX3BKs,1,1996,300,4,2017-09-19,NaT,1.0,IOS,6,26,1200,3.3,0,1
304,taBhik8i1h5DyZo,0,1999,400,5,2020-02-27,NaT,0.0,IOS,2,23,309,0.8,0,0
305,0z1ZdYaZbxZxbsL,0,1995,300,9,2017-01-24,NaT,0.0,AOS,1,27,1438,3.9,0,1
306,nEpyv8ozcF0ykwr,0,1986,400,0,2020-02-24,NaT,0.0,IOS,4,36,312,0.9,0,2
307,fkca78zGFS442VA,1,1987,300,7,2016-02-01,NaT,1.0,IOS,0,35,1796,4.9,0,1
308,ONFVxEkTYgv0ERz,1,1986,300,7,2017-08-30,NaT,1.0,AOS,0,36,1220,3.3,0,1
309,YfmgKSUYsfaNwvY,0,1990,300,8,2016-02-28,NaT,0.0,IOS,0,32,1769,4.8,0,1
310,sVyPqVS5875j8WU,0,1992,400,5,2018-09-29,NaT,0.0,IOS,9,30,825,2.3,0,1
311,oyr22HLPrtEAKCY,0,1994,300,2,2018-02-05,2020-12-11,0.0,IOS,1,28,1061,2.9,1,1
312,hFTSSr6XpQeHky2,1,1988,500,8,2019-09-09,NaT,0.0,AOS,6,34,480,1.3,0,0
313,YmGuibNC8UetQuJ,0,1991,300,0,2019-05-15,NaT,1.0,AOS,1,31,597,1.6,0,0
314,r3VUS527g96Jl7u,1,1986,500,5,2018-01-26,NaT,0.0,AOS,1,36,1071,2.9,0,1
315,lMIhqPaRPMOqRkg,1,1988,300,3,2018-06-23,NaT,0.0,AOS,0,34,923,2.5,0,1
316,wsZnpIBKTFlZasP,1,1992,300,0,2018-02-22,NaT,0.0,AOS,8,30,1044,2.9,0,1
317,thA0pnIdN7Ktbft,1,1988,400,8,2018-02-09,NaT,0.0,AOS,10,34,1057,2.9,0,1
318,h7kn8WMLTCvIs9z,1,1988,400,7,2018-07-08,NaT,1.0,AOS,2,34,908,2.5,0,1
319,ZgqVsNb7BSPX1ko,0,1989,300,8,2017-09-28,NaT,0.0,IOS,0,33,1191,3.3,0,1
320,6Z61DOOjfMg8Yi7,1,1992,500,6,2018-08-20,NaT,0.0,AOS,5,30,865,2.4,0,1
321,CNFx7K5MsJwaBcP,1,1995,300,2,2017-07-26,NaT,0.0,IOS,2,27,1255,3.4,0,1
322,RfUPCk3uP4MsL22,1,1991,300,9,2017-12-26,NaT,0.0,AOS,0,31,1102,3.0,0,1
323,4TXr6nhinUBivkK,1,1991,300,6,2019-10-31,NaT,0.0,AOS,13,31,428,1.2,0,0
324,ILrSG4sKceKpL4H,0,1991,300,7,2016-11-05,NaT,1.0,IOS,4,31,1518,4.2,0,1
325,Jhcihc4drBvxGID,1,1991,400,0,2018-04-30,NaT,0.0,AOS,0,31,977,2.7,0,1
326,en9IYkqaIvejJtM,0,1989,400,6,2016-12-20,NaT,0.0,AOS,13,33,1473,4.0,0,1
327,hYF9xDeEcjSKrYS,1,1991,300,4,2019-12-07,NaT,0.0,IOS,4,31,391,1.1,0,0
328,e7EF2unzWs9TdT2,1,1982,300,3,2018-05-29,NaT,0.0,AOS,4,40,948,2.6,0,2
329,vy5yeS52U8R7TL0,1,1990,300,8,2018-06-04,NaT,0.0,AOS,1,32,942,2.6,0,1
330,K4XgBlx9Km41Dfy,0,1991,300,4,2019-04-20,NaT,0.0,AOS,0,31,622,1.7,0,0
331,6cYynZKH5Hpivs1,1,1987,300,5,2019-02-21,NaT,0.0,AOS,2,35,680,1.9,0,2
332,NRoaai1ffpGBL7Z,1,1988,300,8,2017-08-19,NaT,0.0,IOS,0,34,1231,3.4,0,1
333,s3c1A7rc9R3yEM0,1,1992,300,3,2017-07-22,NaT,0.0,AOS,2,30,1259,3.4,0,1
334,IRV767fx4R4mjCw,0,1986,300,5,2019-05-30,NaT,0.0,IOS,3,36,582,1.6,0,2
335,wYkuuiJXkRVDSYn,0,1990,500,7,2018-08-13,NaT,1.0,AOS,12,32,872,2.4,0,1
336,R0oSsdCkqWgUkzV,1,1996,300,2,2019-10-20,NaT,0.0,AOS,1,26,439,1.2,0,0
337,RC3EHzC4rDEIYg6,1,1993,300,3,2019-12-23,NaT,1.0,AOS,10,29,375,1.0,0,0
338,JB8Oe2sk1pzjQuk,1,1987,400,5,2018-08-07,NaT,1.0,IOS,0,35,878,2.4,0,1
339,dpe5mwtyw1NAut6,1,1991,300,4,2020-03-31,NaT,0.0,IOS,0,31,276,0.8,0,0
340,yWTP93BmV4obbUJ,0,1994,300,0,2018-02-18,NaT,0.0,IOS,1,28,1048,2.9,0,1
341,bynlViLItQ5rcoU,0,1990,400,14,2019-12-25,NaT,0.0,IOS,0,32,373,1.0,0,0
342,yMFsa0xFknI7n3Y,0,1995,500,5,2018-11-03,NaT,1.0,AOS,4,27,790,2.2,0,1
343,a2AeEYeNtQBbD40,1,1997,300,7,2017-01-04,NaT,0.0,AOS,5,25,1458,4.0,0,1
344,MSVKMp3iaL6Tnbz,1,1994,300,2,2018-07-20,NaT,0.0,AOS,0,28,896,2.5,0,1
345,jy0jIsyXGS5Azzk,1,1985,300,6,2020-05-13,NaT,0.0,AOS,2,37,233,0.6,0,0
346,yeFyJSQyqNH2dQv,1,1992,300,8,2016-06-19,NaT,0.0,AOS,0,30,1657,4.5,0,1
347,WwK9gXjuFLYepwK,0,1994,500,3,2018-03-08,NaT,0.0,AOS,1,28,1030,2.8,0,1
348,Hj00ALJo3PDEcWX,0,1994,400,0,2017-08-30,NaT,0.0,IOS,0,28,1220,3.3,0,1
349,ocQUp5ha5jF0MNZ,0,1996,300,6,2018-11-17,NaT,0.0,AOS,9,26,776,2.1,0,0
350,8WKfqZyb9RyPVWf,1,1986,300,7,2018-11-22,NaT,0.0,IOS,0,36,771,2.1,0,1
351,ylXPLlVMfMjLQ4S,1,1991,400,6,2020-02-21,NaT,0.0,AOS,0,31,315,0.9,0,0
352,wgd6sLkM0kWdMvF,1,1990,300,4,2017-05-20,NaT,0.0,IOS,1,32,1322,3.6,0,1
353,25BBsfQdgNkYQgd,1,1990,300,4,2016-09-07,NaT,0.0,IOS,8,32,1577,4.3,0,1
354,mfn7SPzMGoI8Zsx,1,1989,300,9,2019-10-12,NaT,0.0,IOS,0,33,447,1.2,0,0
355,b792csRG3LlQ6p1,0,1991,500,2,2016-09-19,NaT,0.0,AOS,0,31,1565,4.3,0,1
356,tlvfHrazHusyovF,0,1989,500,4,2020-01-29,NaT,0.0,AOS,0,33,338,0.9,0,0
357,tw7q8ZqVLkTNLqx,1,1984,300,3,2019-02-20,NaT,0.0,IOS,2,38,681,1.9,0,2
358,qud3IYMx2vnjsew,0,1991,300,8,2019-11-22,NaT,0.0,AOS,0,31,406,1.1,0,0
359,UQKE2DjwKlRXV98,1,1989,400,8,2019-03-31,NaT,0.0,AOS,7,33,642,1.8,0,0
360,GjRTigsXa2Fb2Kg,1,1991,300,5,2018-11-10,NaT,0.0,IOS,0,31,783,2.1,0,1
361,RiKD2tBDLixitLe,1,1993,500,6,2016-07-16,NaT,1.0,IOS,3,29,1630,4.5,0,1
362,Hw9RuaX6rWMu4CL,0,1990,300,8,2016-05-04,NaT,0.0,AOS,1,32,1703,4.7,0,1
363,6XumM9IdhwcNgGq,0,1992,300,6,2018-09-16,NaT,0.0,IOS,1,30,838,2.3,0,1
364,b8X1YF1Z6I2ZYJf,1,1988,300,0,2017-12-10,NaT,0.0,IOS,0,34,1118,3.1,0,1
365,YwCounD9pGZgqla,1,1991,300,0,2018-08-01,NaT,0.0,AOS,11,31,884,2.4,0,1
366,h5YYI6pdoD2uz3d,1,1990,500,8,2018-08-03,NaT,0.0,AOS,0,32,882,2.4,0,1
367,7k7MvpxPRPfzoZq,1,1988,300,6,2019-05-02,NaT,0.0,AOS,2,34,610,1.7,0,0
368,nlAvhvS9GWzuoar,1,1989,300,4,2019-09-12,NaT,0.0,AOS,0,33,477,1.3,0,0
369,MW5lHTPnkKXPMDB,1,1994,300,3,2018-03-01,NaT,0.0,IOS,12,28,1037,2.8,0,1
370,uWnqTVKvciD0Bsi,1,1991,500,2,2017-11-19,NaT,0.0,AOS,10,31,1139,3.1,0,1
371,5OLB16PMk4ErVZe,1,1988,400,1,2016-11-28,NaT,0.0,AOS,9,34,1495,4.1,0,1
372,Izfelfo4HDj51FX,0,1991,300,5,2016-11-29,NaT,0.0,AOS,1,31,1494,4.1,0,1
373,B9CWGWpqoJLcCT7,1,1991,300,8,2017-08-19,NaT,0.0,AOS,0,31,1231,3.4,0,1
374,sGNTbyDj2MT3L5k,0,1990,500,5,2020-12-25,NaT,1.0,AOS,0,32,7,0.0,0,0
375,ybilT4oDE1JMVb1,0,1995,300,7,2018-07-24,NaT,0.0,IOS,0,27,892,2.4,0,1
376,ZKztGoHDKJV9vze,1,1994,400,10,2017-06-21,NaT,0.0,AOS,0,28,1290,3.5,0,1
377,L1dUmczjdT6dxkM,1,1992,500,0,2018-02-18,NaT,0.0,AOS,11,30,1048,2.9,0,1
378,HE55wxZ9Z4MJtKW,1,1992,300,10,2017-09-29,NaT,1.0,AOS,2,30,1190,3.3,0,1
379,IF8PCbylXQAgIFZ,0,1994,400,7,2017-02-23,NaT,0.0,IOS,2,28,1408,3.9,0,1
380,MunHvzvA6vUXeZ0,0,1991,300,8,2018-10-22,NaT,0.0,AOS,4,31,802,2.2,0,1
381,fUgNQa4khHgMQyr,1,1988,300,8,2018-03-02,NaT,1.0,AOS,0,34,1036,2.8,0,1
382,x4V1ZpH513TEkEA,0,1990,300,6,2017-04-19,NaT,0.0,AOS,2,32,1353,3.7,0,1
383,fVdb9vdWUNpbthQ,0,1989,300,2,2017-08-05,NaT,0.0,IOS,4,33,1245,3.4,0,1
384,iEP9nzFuZgZMrHG,0,1991,300,3,2018-05-25,NaT,0.0,AOS,0,31,952,2.6,0,1
385,OSBvuz6gElhesc1,1,1993,300,7,2019-04-11,NaT,1.0,AOS,4,29,631,1.7,0,0
386,uDnOZIqPQq4oTGJ,0,1990,400,2,2016-08-22,NaT,1.0,IOS,0,32,1593,4.4,0,1
387,lGXECvp4yEFWI9d,0,1992,400,5,2017-07-28,NaT,0.0,IOS,5,30,1253,3.4,0,1
388,Ui0dmJwl6gxWf1H,0,1991,300,13,2018-06-06,NaT,1.0,AOS,0,31,940,2.6,0,1
389,OZO4Ra4imQwCdlj,0,1988,400,6,2017-03-10,NaT,0.0,IOS,14,34,1393,3.8,0,1
390,Oh4kXHHEa24EmNo,1,1993,300,1,2019-04-06,NaT,0.0,IOS,0,29,636,1.7,0,0
391,ucsbOX0W6aGFDJk,0,1989,300,11,2018-09-18,NaT,0.0,IOS,0,33,836,2.3,0,1
392,2qiVOJSlLvft5R2,0,1992,300,4,2019-01-25,NaT,0.0,AOS,0,30,707,1.9,0,0
393,NLEPDPBB1zFTWua,1,1992,300,4,2017-10-04,NaT,1.0,AOS,0,30,1185,3.2,0,1
394,jxfNMqDaXWmIr9r,1,1992,300,8,2017-11-02,NaT,0.0,AOS,3,30,1156,3.2,0,1
395,BVumjEsZrcbsAkY,1,1990,300,11,2017-04-12,NaT,0.0,AOS,10,32,1360,3.7,0,1
396,BHcBy9iN8FTU6dy,1,1980,400,4,2020-11-27,NaT,1.0,AOS,2,42,35,0.1,0,2
397,c2toZLjQLncEIa8,1,1980,500,0,2017-02-24,NaT,0.0,IOS,0,42,1407,3.9,0,1
398,NE8g4kq6ZKOuozl,0,1979,400,2,2020-11-25,NaT,0.0,AOS,2,43,37,0.1,0,2
399,RcPPgnHIfeJKV3c,1,1982,300,2,2019-10-16,NaT,0.0,IOS,4,40,443,1.2,0,2
400,gyjoUFLUZcWTquF,0,1980,400,1,2018-07-01,NaT,1.0,IOS,0,42,915,2.5,0,2
401,qerzF4Hqkhyi2NO,0,1983,300,0,2017-09-25,NaT,0.0,IOS,2,39,1194,3.3,0,1
402,gH9Mvfc7F4ySRJe,1,1971,300,0,2020-05-15,NaT,0.0,IOS,0,51,231,0.6,0,2
403,thftST4Ajz1hsXQ,0,1975,400,3,2019-09-26,NaT,0.0,AOS,1,47,463,1.3,0,2
404,0UYtc2hYDRofJuF,1,1976,300,1,2019-03-25,NaT,0.0,IOS,0,46,648,1.8,0,2
405,k9eINBEQ62YkAY7,0,1975,300,0,2020-03-08,NaT,0.0,AOS,0,47,299,0.8,0,2
406,er3sXxH1gNDsgTq,1,1975,300,0,2019-12-18,NaT,0.0,IOS,1,47,380,1.0,0,2
407,j7IQvPJi4SKZ2bc,0,1985,300,0,2018-08-17,NaT,0.0,AOS,0,37,868,2.4,0,2
408,f4oOuGJHdRSNeXY,1,1977,400,2,2019-12-10,NaT,0.0,IOS,0,45,388,1.1,0,2
409,UKwil1dfPU3nfou,1,1977,500,0,2020-09-06,NaT,0.0,AOS,0,45,117,0.3,0,2
410,LdUdKbCNkvzUesP,1,1975,300,3,2019-10-17,NaT,0.0,AOS,1,47,442,1.2,0,2
411,8aCsBt0TA6IO8lm,0,1984,300,5,2019-05-03,NaT,0.0,AOS,0,38,609,1.7,0,2
412,Q82K3gnsP2ECjFD,0,1986,400,0,2016-09-23,NaT,0.0,IOS,1,36,1561,4.3,0,1
413,O8OxrpUejJgoEeW,1,1980,300,0,2020-03-28,NaT,1.0,IOS,0,42,279,0.8,0,2
414,IiAvMjX2V0BJgBB,0,1980,300,0,2019-04-27,NaT,1.0,IOS,5,42,615,1.7,0,2
415,dM48f3UyhiTxcv2,1,1982,300,3,2017-04-26,NaT,0.0,IOS,2,40,1346,3.7,0,1
416,GeVnaA7yJF2Zncy,1,1977,300,6,2017-08-25,NaT,1.0,AOS,1,45,1225,3.4,0,1
417,F0tvc9lqUAnmAjX,0,1978,300,2,2016-11-07,NaT,0.0,AOS,0,44,1516,4.2,0,1
418,PhZHdtxSu242MIC,0,1974,500,1,2019-04-10,NaT,0.0,AOS,5,48,632,1.7,0,2
419,8kswSFljoFE53Uh,1,1979,300,0,2018-09-07,NaT,0.0,IOS,5,43,847,2.3,0,2
420,dtCYAmLvNkGLq2W,1,1984,300,0,2019-04-26,NaT,0.0,IOS,2,38,616,1.7,0,2
421,nr4ja0hftFsCbdy,0,1981,300,3,2020-02-06,NaT,0.0,AOS,0,41,330,0.9,0,2
422,7MQfiWm7RT8406i,1,1979,300,0,2018-09-22,NaT,1.0,AOS,0,43,832,2.3,0,2
423,VlikcUBYHTP1sce,0,1978,500,0,2020-10-09,NaT,0.0,IOS,0,44,84,0.2,0,2
424,8lj7tWlezXUVkB3,0,1976,300,2,2017-06-05,NaT,0.0,IOS,1,46,1306,3.6,0,1
425,7jqRj3w0G3BRcyO,1,1982,300,0,2019-08-25,NaT,0.0,AOS,0,40,495,1.4,0,2
426,aKY1lR1yCjdoPSA,0,1983,400,2,2018-07-22,NaT,0.0,IOS,1,39,894,2.4,0,2
427,RNTOaQMOyUAbLYk,1,1975,300,0,2018-06-26,NaT,0.0,IOS,3,47,920,2.5,0,2
428,CJRapcVyjlDP5RR,1,1983,300,0,2020-01-05,NaT,0.0,IOS,0,39,362,1.0,0,2
429,wn1RjScsksvF9wZ,1,1983,300,6,2020-08-04,NaT,0.0,AOS,0,39,150,0.4,0,2
430,p396uOp1kBMuHhh,0,1977,400,3,2018-05-17,NaT,1.0,AOS,0,45,960,2.6,0,2
431,c0jKn0LMO3U7DQQ,1,1986,500,10,2017-07-01,NaT,1.0,AOS,0,36,1280,3.5,0,1
432,ywVcRJltrmDKdKl,0,1986,500,1,2018-12-26,NaT,0.0,AOS,3,36,737,2.0,0,2
433,k16KAzQvG8aEp05,1,1986,300,4,2020-07-27,NaT,0.0,IOS,0,36,158,0.4,0,0
434,tpHe3WGOiHxVuck,1,1975,400,2,2018-01-23,NaT,0.0,IOS,0,47,1074,2.9,0,2
435,oJQJQkcE13kc2eJ,1,1984,300,0,2020-09-13,NaT,0.0,IOS,0,38,110,0.3,0,2
436,8RwQsz4oxF3Objx,1,1990,400,0,2019-12-13,NaT,0.0,AOS,0,32,385,1.1,0,0
437,KMms2sI0BVOQfy1,1,1974,300,2,2017-11-07,NaT,0.0,AOS,2,48,1151,3.2,0,2
438,3T5fP9x8tTWLppt,0,1979,300,0,2019-07-11,NaT,0.0,AOS,0,43,540,1.5,0,2
439,3254aK8pDZd5QZw,0,1976,300,0,2020-12-31,NaT,0.0,IOS,0,46,1,0.0,0,2
440,N0gjYNeDOLJh9xq,1,1978,500,6,2017-07-28,NaT,0.0,IOS,2,44,1253,3.4,0,1
441,slnGWL5DdEpOK7d,0,1977,300,0,2018-10-23,NaT,0.0,AOS,0,45,801,2.2,0,2
442,sYexOsBLpRZ1hOi,1,1979,300,0,2018-03-01,NaT,1.0,AOS,5,43,1037,2.8,0,2
443,hiSS83KPEz62xQt,1,1980,300,7,2020-04-17,NaT,0.0,AOS,2,42,259,0.7,0,2
444,8ZE01IrK8JbSGri,1,1975,300,5,2018-04-20,NaT,1.0,IOS,5,47,987,2.7,0,2
445,Wlq50ErsoHR62yl,0,1972,300,0,2019-05-25,NaT,0.0,AOS,0,50,587,1.6,0,2
446,4RgzotKsC7JtJAh,1,1980,300,6,2016-11-19,NaT,0.0,AOS,3,42,1504,4.1,0,1
447,o9UKRGuUHuafwAB,1,1985,500,5,2020-01-17,NaT,0.0,AOS,0,37,350,1.0,0,2
448,QpH52b8sUK7ik5V,1,1974,300,6,2019-04-15,NaT,1.0,AOS,0,48,627,1.7,0,2
449,6pL97mRQlk9MnNf,1,1978,300,0,2020-05-29,NaT,0.0,IOS,0,44,217,0.6,0,2
450,jFRNMYMPgi4nR4N,1,1980,300,0,2017-06-01,NaT,0.0,AOS,2,42,1310,3.6,0,1
451,WNy9tKKcQ5ae1mv,0,1971,300,3,2019-08-23,NaT,0.0,IOS,0,51,497,1.4,0,2
452,MmbxoHXSlTWTs8o,0,1986,300,0,2019-02-21,NaT,0.0,AOS,4,36,680,1.9,0,2
453,RxqZnYWGTTzAJ2x,0,1978,300,0,2020-06-27,NaT,1.0,AOS,0,44,188,0.5,0,2
454,P94QUwY78Zn06N6,1,1976,300,4,2020-09-22,NaT,0.0,AOS,0,46,101,0.3,0,2
455,oJuO4pXJFKQiPof,0,1984,300,0,2018-04-09,NaT,0.0,AOS,1,38,998,2.7,0,2
456,mv6wD3mAF5cB10C,1,1977,300,0,2016-10-19,NaT,0.0,AOS,0,45,1535,4.2,0,1
457,ctajKlBkGsb4FrQ,0,1980,400,1,2019-06-01,NaT,1.0,AOS,0,42,580,1.6,0,2
458,UMSbZjC2NUORqs4,0,1984,400,3,2019-04-29,NaT,0.0,IOS,1,38,613,1.7,0,2
459,GPeG9hgrm7o6dHQ,0,1985,300,6,2017-08-21,NaT,0.0,IOS,5,37,1229,3.4,0,1
460,yGYdcVltYFKYRs9,1,1970,500,0,2020-05-25,NaT,0.0,AOS,0,52,221,0.6,0,2
461,U6KklET2d3x8uoH,1,1973,300,5,2020-05-06,NaT,0.0,IOS,1,49,240,0.7,0,2
462,LiwBI5FJZ5Id3wM,1,1980,500,0,2017-02-21,NaT,0.0,AOS,0,42,1410,3.9,0,1
463,Usn49Ipcx9KdQs7,0,1984,400,2,2019-08-04,NaT,1.0,AOS,0,38,516,1.4,0,2
