user_id,sex,birthday_year,membership_type,category_prefer,joined_date,deleted_date,join_path,os,recommended_cnt
xISNhnH3xIgZk2r,1,1981,100,3,2019-11-06,NaT,,AOS,0
OetbQZtNrSFJ6Tz,1,1976,100,3,2019-01-27,NaT,,IOS,0
1LLAWW9ZmOMKQOq,1,1988,100,8,2017-03-11,NaT,,AOS,7
NFciJeLCciMV7YY,1,1999,100,9,2020-07-07,NaT,,AOS,3
qropzwI9tUop9jS,0,1996,100,9,2020-09-14,NaT,,AOS,2
99hrotm04clBndw,0,1976,100,0,2016-10-23,NaT,,AOS,3
U0EB4BAWsuSWYPq,1,1981,100,2,2020-11-10,NaT,1,IOS,0
HANPg0sgi1MhkdI,1,1998,100,10,2017-05-05,NaT,,IOS,5
xt1SD5nYzX0FIwm,0,1973,100,0,2018-09-08,NaT,,AOS,0
UYOdwDA9TPK9mpp,0,1990,100,1,2017-11-01,NaT,1,AOS,4
KIcbuEx2LXIRQEe,1,1994,100,7,2019-07-18,NaT,1,AOS,0
lBbV5OESCXZRnST,1,1994,100,2,2019-12-02,NaT,,IOS,1
TWykWgPevXdJO9v,1,1999,100,14,2019-11-16,2020-05-08,,AOS,2
w6wDFZQxr6RgX7w,0,1978,100,0,2019-06-09,NaT,,AOS,1
Dx1Gp9fBl667Uqb,1,1989,100,5,2018-04-12,NaT,,IOS,4
hWRZfJWKrYhtmfn,0,1989,100,5,2020-02-05,NaT,,IOS,0
xnRmm5dzyorrdtj,1,1995,100,0,2020-03-23,NaT,,AOS,1
Nl4dDhr0a5zhtNa,0,1991,100,1,2019-07-23,NaT,1,AOS,2
8Gs7KZuNomc60b0,0,1986,100,3,2018-08-04,NaT,,AOS,0
Vi6AfDKBtiOhgtl,0,1997,100,6,2019-02-13,NaT,,AOS,2
UJNqu6fLh37ua9k,0,1991,100,2,2018-12-05,NaT,,AOS,3
1RDCJhQFtC5KVP1,1,1976,100,2,2020-06-24,NaT,,IOS,0
GsULk9n698bHUw6,1,1992,100,0,2017-01-20,NaT,,IOS,2
L0KxpykqgTbdT9x,1,1992,100,8,2020-04-11,NaT,,AOS,0
zkLGVyUrXwXdGpv,0,2001,100,9,2020-08-20,NaT,,IOS,3
Z006kTIJcCl9ED9,1,1980,100,0,2017-11-19,NaT,1,AOS,0
YLJB8jGMx5pY6gL,1,1971,100,2,2016-07-24,NaT,,AOS,3
1G7bDSKlsziuB65,0,1995,100,6,2020-11-01,NaT,,IOS,5
jqr2GExbGP5yFwP,0,1994,100,9,2018-09-13,NaT,1,IOS,2
e97nuF0RLHizoxp,0,1997,100,0,2020-04-16,NaT,,AOS,5
GEZLM8XkLdQe4rE,1,2002,100,8,2020-05-15,NaT,,AOS,4
Ey5vIxskUnTqp2L,0,1976,100,0,2019-05-25,NaT,,AOS,5
zBgYrcgfZdzcBqr,1,1996,100,3,2016-12-04,NaT,,IOS,3
N2eX1rXwdJESDSv,1,1992,100,1,2020-02-24,NaT,,AOS,5
C1SFH3YZFQ4rvy2,0,1972,100,3,2019-01-31,NaT,,IOS,0
UNrvcXX83yfJlHW,1,1996,100,8,2019-12-14,NaT,1,AOS,0
nImaL7RupSFNuiB,1,1977,100,2,2017-10-04,NaT,,IOS,3
qJQJ0ct11yapAx5,0,1991,100,9,2018-07-12,NaT,,AOS,0
sVsAVPZdAqt2Yky,1,1989,100,5,2017-01-02,NaT,,AOS,0
SV2H11YA3GwIEup,1,1982,100,1,2018-11-12,NaT,,AOS,4
18HHYt0CapJK7tL,0,1994,100,6,2020-12-24,NaT,,IOS,1
2Lddb7GJds9XYtP,0,1974,100,0,2017-03-13,NaT,,IOS,3
Fi73L7u6cn9d6Fv,0,1983,100,0,2019-09-19,NaT,,AOS,0
IjhYg2PGtHBL44g,0,1997,100,7,2020-10-21,NaT,,IOS,4
EVMygpj2bZ5I24K,1,1992,100,11,2019-03-31,NaT,,AOS,6
LCEyxrlxFcN4cnQ,0,1996,100,1,2019-08-07,NaT,,AOS,3
707kfBhGRORTZBg,0,1992,100,6,2018-05-05,NaT,,IOS,0
hzVnz2aoI8D6ss5,1,1995,100,3,2018-07-13,NaT,,AOS,3
YA8tfQfxhzuftPv,1,1992,100,6,2018-07-22,NaT,,AOS,0
8qBilcc7tmGHpp8,1,1992,100,5,2020-05-28,NaT,1,AOS,4
Hfk1tRjwaA2JAkE,0,1974,100,0,2016-02-18,NaT,,AOS,0
ypeODRuuTRHRGaJ,0,1992,100,4,2019-10-22,NaT,,AOS,3
wgIv3pL5FxPeIQj,1,1992,100,4,2018-08-16,NaT,,IOS,4
myw7fXcLOurX7yZ,0,1993,100,4,2019-12-09,NaT,,AOS,0
A0nSFGVqnoVjrKG,0,2000,100,8,2017-06-19,NaT,,IOS,5
80d5dZippEv1EoA,0,1990,100,5,2017-08-11,NaT,,AOS,2
JN6DEAIZR9x4Ug7,0,1999,100,6,2020-12-14,NaT,,IOS,2
EGL6M0X5CnNCego,0,1988,100,6,2019-09-02,NaT,,IOS,3
GOdcQyLx0koJKPJ,0,2001,100,5,2020-11-19,NaT,1,AOS,5
6xf6w88Vut2tD2y,1,2000,100,1,2019-04-13,NaT,,IOS,5
8fkfzS6DCmu0iiM,0,1998,100,10,2018-04-05,NaT,,IOS,4
TlbTTa9vLWefdhN,1,1968,100,1,2019-01-14,NaT,,IOS,0
jBPGwGwWIXQQtGf,1,1991,100,5,2016-09-05,NaT,,IOS,2
nB3zs9NZnMUtDGJ,1,1986,100,12,2017-12-03,NaT,,IOS,4
5x2RVMfKaxqiuPs,0,1999,100,6,2019-03-28,NaT,,AOS,3
S1xAl05Yg2BmLof,1,1994,100,10,2019-11-04,NaT,,AOS,0
QR1hXSyUQsVbC4r,1,1993,100,7,2017-10-12,NaT,1,AOS,3
x9gLQhVxUp010Ok,0,1978,100,1,2018-04-09,NaT,,AOS,0
s5AisSN3lbkCLJR,0,1995,100,3,2018-01-28,NaT,,AOS,3
2p7jWbLnYlbSMJv,1,1989,100,5,2018-12-19,NaT,,AOS,0
tzkQLIbuWkgYdCr,1,1987,100,11,2018-06-10,NaT,1,IOS,5
i5S6nSHNN1ydXE5,0,1993,100,3,2019-01-15,NaT,,IOS,4
N3VbLE8K06O0egr,1,1995,100,3,2020-07-14,NaT,,IOS,1
GGMjirQIikPEgU6,1,2001,100,9,2020-02-21,NaT,,AOS,4
h7Tz8AHSBSfZmIc,1,1994,100,0,2019-06-09,NaT,,AOS,4
kK7FJ9zirWxHog9,1,1975,100,0,2019-04-13,NaT,,AOS,0
sIS5OxEAnprVP80,0,1996,100,9,2019-07-27,NaT,,AOS,2
sOjAfy5HC6bG8J5,1,1992,100,0,2019-01-07,NaT,,IOS,0
POzPK7oCNgMeOIU,1,1995,100,5,2019-10-26,NaT,,IOS,3
opxQpsBIbjEH4OA,1,1995,100,7,2020-09-05,NaT,,AOS,0
RrggoMccNfniHPA,0,1976,100,0,2018-09-09,NaT,,AOS,4
EwLskWwk2sIGOKY,0,1975,100,1,2019-09-14,NaT,,AOS,0
NcX7o0tS6dGM9AX,0,1990,100,6,2018-07-28,NaT,,AOS,4
xMYwvgZ6rNHGhsH,0,1995,100,6,2019-09-21,NaT,,IOS,3
2nsgw6ggiXkKDBn,1,1990,100,4,2016-08-17,NaT,,AOS,2
6p2KmAahfxSuI8A,1,1997,100,4,2018-01-16,NaT,1,AOS,2
BwnBVRDAXzNVjjp,0,1971,100,0,2020-06-10,NaT,,AOS,4
366y8YGsko1oH0f,0,1986,100,4,2020-09-17,NaT,,IOS,3
boxSNAMMSTDRiT5,0,1982,100,0,2019-09-14,NaT,,IOS,0
4lsljWdqrNhEwvG,1,1999,100,8,2019-04-01,NaT,,AOS,2
Xs8Bi34mBCVKueP,0,1988,100,9,2020-07-30,NaT,,AOS,7
8fJXVRvoAUE527r,1,1991,100,6,2020-01-19,NaT,,AOS,3
PReK2Oo0GFC5dMf,0,1994,100,2,2019-04-16,NaT,,AOS,2
xKpN0X7Jw7RfxaD,0,1999,100,9,2018-10-05,NaT,,AOS,2
9ciZ9IXm3OgzpU6,0,1995,100,12,2020-12-18,NaT,,AOS,1
WWJllVqT11NO2NF,0,1990,100,6,2017-09-28,NaT,,AOS,0
rIegtFq9L7jazGS,1,1997,100,5,2019-03-25,NaT,,IOS,3
7rPff2EXGwepNgm,1,1998,100,11,2020-10-05,NaT,,AOS,2
OWyeCGy8VuktviP,0,1990,100,1,2017-01-13,NaT,1,AOS,2
degPe96eUSFB15d,0,1994,100,1,2020-02-19,NaT,,IOS,2
jIun6bFZxEr5WJY,1,1996,100,10,2018-01-25,NaT,,AOS,2
qaPNqPRO7aqw9aE,0,1988,100,6,2019-08-10,NaT,,IOS,0
dzLU5VxPIWpPilM,0,1995,100,3,2018-06-18,NaT,1,IOS,5
Om8ZZLyjhidTRiF,0,1999,100,11,2020-05-19,NaT,,IOS,2
lRXLdyqa7nxpecz,1,1996,100,8,2020-12-31,NaT,,AOS,2
lrXJQPKySt5ih7m,1,1977,100,3,2018-06-08,NaT,,IOS,0
bDgeTHf50AdQ7g1,1,1999,100,9,2020-11-09,2020-02-15,,AOS,4
rayJCBzFPDsQGsz,0,1982,100,0,2019-01-02,NaT,,IOS,0
RpzXgyHxDVZaQVP,0,1994,100,7,2020-02-03,NaT,,AOS,1
EVoRGy1TwzqsJRt,1,1991,100,4,2016-11-27,NaT,,AOS,0
BFXIvP4XtI1N3N8,1,1980,100,0,2019-12-04,NaT,,AOS,0
EzS6lpF2qwOOqsB,1,1991,100,6,2016-11-04,NaT,,AOS,0
5U3ixg0VAC5T7T3,1,1975,100,1,2020-04-08,NaT,1,AOS,0
AudRry33rJJa3Xa,1,1994,100,11,2020-02-04,NaT,,IOS,2
q6dg2Tv4qjx2Syh,1,1984,100,3,2020-09-20,NaT,,IOS,0
K3bgLBqXqiFTPnt,0,1991,100,0,2020-03-17,NaT,,AOS,0
QoACnEjf4ghoftM,0,1995,100,2,2019-06-08,NaT,,AOS,4
UtZUqoqd99Vwykr,0,1977,100,2,2019-04-27,NaT,1,AOS,4
6QmfUDu6TyA3Aht,1,1977,100,1,2018-01-15,NaT,,AOS,7
vSyLQRwo0JyBsTq,1,1994,100,4,2018-03-26,NaT,,AOS,2
5cMWpNKEDHT79Kc,0,1992,100,5,2017-02-24,NaT,1,IOS,0
9qBacQnWULrCVtW,1,1996,100,3,2019-12-22,NaT,,AOS,1
BVW7Nv92ni93z1a,0,1983,100,0,2019-07-02,NaT,,IOS,0
o1OTLzLbpQFicjO,1,1999,100,8,2018-07-10,NaT,,AOS,7
T03Vx2VbejpoJq9,1,1990,100,11,2018-03-23,NaT,,AOS,7
iLxF3p4FUHRytRF,1,1994,100,3,2019-10-20,NaT,,AOS,5
Dd10jiselU2DY8n,0,1974,100,5,2020-09-21,NaT,,IOS,0
z1rGFQzJT7z9zLY,1,1992,100,1,2016-02-09,NaT,,IOS,8
B8ZhNrjJnC6EOR4,1,1999,100,12,2019-12-17,NaT,,AOS,3
324TPUJs6xQgmOi,1,2000,100,5,2020-11-11,NaT,,AOS,2
svnMCa2aNQb0rqq,0,1996,100,7,2019-04-16,NaT,,AOS,3
3VG2HZcEm5TxQSD,1,1997,100,5,2019-11-04,NaT,,AOS,5
nf1fRZhwMRJ9cka,1,1996,100,5,2016-03-08,NaT,,AOS,5
yjl8I2QzY6SQlKl,0,1982,100,7,2020-10-02,NaT,,IOS,0
jSUmV5umz9MtJCD,1,1976,100,3,2020-10-26,NaT,,AOS,0
QJ8sE3cwTNEIDmT,1,1988,100,6,2019-06-03,NaT,,AOS,7
AxbRMPVqAWjsKRa,1,2000,100,6,2020-09-30,NaT,1,IOS,4
vVa26anmjklcxWO,1,1998,100,5,2019-06-29,NaT,,IOS,3
qT1CfNyZT0pqmuf,1,1995,100,5,2019-10-09,NaT,,IOS,1
zJMgudhC2wAcKew,0,1988,100,8,2019-08-01,NaT,,AOS,0
wDIel5O0gvDuMLl,0,1975,100,0,2020-09-25,NaT,1,AOS,4
8TXTRdOSgZlqfCm,1,1983,100,0,2018-05-04,NaT,,IOS,2
ygaYnd45MXWNwVP,0,1990,100,9,2016-08-08,NaT,,AOS,3
9HpgjHpiClX0BEk,0,1996,100,11,2020-02-19,NaT,1,IOS,2
x8JQAMGA1BfHOmO,0,1998,100,10,2019-08-03,NaT,,AOS,3
LeCMvafb5ydDtaH,0,1991,100,0,2019-01-04,NaT,,AOS,4
nEv9IsqBnjcCwvn,0,1970,100,0,2020-06-09,NaT,,AOS,0
87mpHtnKBkYTFmt,0,1980,100,2,2018-04-16,NaT,,IOS,1
FmG6HEZBQpdtHb4,0,1989,100,3,2019-10-19,NaT,,IOS,0
DpLNOnOrGZGw70r,0,1996,100,8,2019-07-08,NaT,,IOS,0
zVqSPsb6MxSQY3e,0,1991,100,4,2020-12-30,NaT,,IOS,1
GF9J813SNo7Fdud,1,2000,100,4,2019-09-08,NaT,,AOS,5
BQURvM4DXcBje1M,1,1994,100,0,2019-10-03,NaT,,IOS,0
JLJzTUf13B7oURH,1,1975,100,4,2018-06-26,NaT,,IOS,2
5aQ4plFDnlQVEhh,1,1989,100,2,2018-09-23,NaT,,AOS,3
9TwhTqZ06cxU734,0,1995,100,2,2018-12-06,NaT,1,IOS,2
05gdFkiyNcEiME1,0,1998,100,6,2020-08-15,NaT,1,IOS,3
VNJHTtuwcPPl4H5,0,1993,100,6,2018-05-15,NaT,,AOS,3
DqryVNSDAzkiLIy,0,1990,100,3,2016-01-27,NaT,,IOS,0
3vVRm2u9yQztw6W,1,1997,100,7,2018-03-13,NaT,,IOS,2
Ry5wt4jhHuRMWJQ,1,1996,100,1,2018-09-19,NaT,,AOS,7
s08ATwrf4gZlOOh,0,1995,100,8,2017-06-28,NaT,,AOS,2
4yP68LMhjGDZlvv,1,1979,100,1,2017-10-05,NaT,,AOS,2
6vOGCQlvytreCmZ,0,1979,100,0,2019-12-25,NaT,,AOS,1
M9DDkaCJibc8O0y,1,1988,100,9,2016-12-03,NaT,,AOS,0
QDiiJXJd7O5UyBm,1,1990,100,16,2018-06-21,NaT,,AOS,6
5CP6l3yJ3ykbhlo,0,1994,100,3,2020-04-16,NaT,,IOS,3
alctwgiFHIbKcrn,0,1995,100,1,2018-03-22,NaT,,AOS,8
h6TWPhJedZyVy1T,1,1992,100,2,2016-07-15,NaT,,IOS,5
iKc5rCDqN9eM6g5,1,1983,100,0,2020-10-18,NaT,,AOS,1
YlhmHV564eXhWcP,1,1981,100,6,2017-02-11,NaT,,AOS,1
6lRubWmFqxUUrrX,0,1973,100,1,2019-09-01,NaT,,AOS,0
jWpdS3TsmyyEYha,0,1983,100,0,2020-02-09,NaT,,AOS,2
syUjs6GFnqVPgeN,0,1987,100,7,2018-12-25,NaT,,IOS,7
IHRwIqnFzvyt4fD,1,1991,100,6,2018-08-23,NaT,,AOS,8
cqXu8gHQXiXG3Xt,1,1978,100,2,2017-12-01,NaT,,AOS,0
kbvxMlQSIXbYAZi,1,1998,100,15,2017-12-24,NaT,,AOS,2
AhdK1XpTW0F3uCE,1,1994,100,8,2020-01-09,NaT,,IOS,0
6bpBFVNINfQ6sJ3,1,1974,100,0,2018-04-09,NaT,,IOS,0
N4vD4Fi44P53W3D,0,1997,100,7,2018-07-06,NaT,,IOS,1
SNkkwse2fjwYtY6,0,1980,100,3,2018-11-12,NaT,,AOS,0
VukxXWyNg2zICDb,1,1982,100,0,2020-10-17,NaT,,AOS,0
uEujqEKEKCDlPBL,0,1987,100,7,2017-05-16,NaT,,AOS,0
u7t7UIuZUL53Nxr,1,2001,100,12,2020-03-08,NaT,,AOS,2
wlq07olrMLDV0wH,0,1979,100,0,2020-07-24,NaT,,AOS,0
bknO5aMCnvzt56f,1,2000,100,11,2020-01-10,NaT,,AOS,3
A1inUvm1Di8sAVU,1,1978,100,3,2019-12-03,NaT,,AOS,4
TMwRwVqaB9xFns3,1,1977,100,2,2019-11-02,NaT,,AOS,0
zfTCoZTUl0aB9wd,0,1995,100,0,2019-02-03,NaT,,IOS,6
qbnWH7jriBb4vhK,1,1995,100,8,2020-06-29,NaT,,IOS,0
vss9fX53GYzZx9L,1,1992,100,7,2020-03-20,NaT,,IOS,2
McLCcjkWxmL9cSr,1,1981,100,0,2019-02-08,NaT,,AOS,6
DHlmRN7KUt1ocjg,1,1991,100,0,2018-06-03,NaT,,AOS,6
viZ4mp6iTXI3ZaK,1,1990,100,8,2019-05-10,NaT,1,AOS,1
a9pEvoCF1ZGlO2u,0,1998,100,4,2020-03-08,NaT,,AOS,4
ep78bwNUxKZOQuE,1,1991,100,3,2018-09-29,NaT,,AOS,1
NXjEnPrpvv6OI0i,0,1991,100,6,2019-02-01,NaT,,AOS,2
iaCOmPnayiY40Nt,1,1988,100,0,2018-02-16,2020-04-16,,IOS,6
X7mVWbRwYunwdcV,0,1997,100,2,2020-05-01,NaT,,AOS,2
zgaLeVdKy8zK4G7,0,1991,100,3,2016-10-26,NaT,,AOS,8
knjHVVKx1dhKmkk,1,2002,100,9,2020-01-30,NaT,1,AOS,5
DXBAtZmoMsb7Uwq,1,1974,100,1,2017-03-13,NaT,,AOS,7
SrYIWQ72iKIo8Tg,1,1995,100,3,2020-08-06,NaT,,IOS,0
RxWmS28ZVx7YDr7,0,1995,100,6,2019-06-17,NaT,,AOS,0
kyl3LQPfIBtxEj3,0,1991,100,3,2017-08-14,NaT,,IOS,6
EzJfnRGxnlJUV8L,0,1989,100,9,2017-03-25,NaT,,AOS,5
S4fxDy1qNHSgWV8,0,1994,100,2,2019-02-05,NaT,1,IOS,1
wU02N3wXszseUk9,1,1995,100,5,2020-05-20,NaT,,AOS,0
NgiFV1jQ7euFYdW,0,1993,100,5,2016-12-22,NaT,1,AOS,4
m8eui89kSnix9g1,1,1993,100,5,2019-02-28,NaT,,AOS,0
OoGehJoT7xoFi8p,1,1979,100,0,2018-08-22,NaT,,AOS,3
MyoxJPcOuCJyKLY,1,1997,100,6,2020-12-14,NaT,,AOS,4
NhGkWkKTfcbUdhD,1,1999,100,11,2019-04-25,NaT,,AOS,5
eRGkVaGebUzRXiS,0,1984,100,2,2020-07-26,NaT,,AOS,6
0qpzeXxa8Wf8hJr,1,1999,100,3,2020-06-01,NaT,,AOS,4
5B9P6JONe1Uex9f,1,2002,100,7,2020-07-26,NaT,,AOS,3
mfbcuupm0MDx9he,0,1998,100,6,2017-12-25,NaT,,IOS,2
UakuZhgr1ujBwnZ,0,1999,100,9,2019-03-18,NaT,,IOS,1
Zdk97qf5L28LraF,1,1999,100,5,2018-10-20,NaT,,AOS,5
SaLOxQs4tD6ekD9,0,1992,100,7,2019-12-02,NaT,,AOS,0
07nRZ3KbWfsfyHD,1,1992,100,6,2017-03-10,NaT,1,AOS,10
XydsfzMhU8zuoWw,1,1993,100,2,2019-01-06,NaT,,AOS,1
lLSjcqvQdI1WABQ,1,1987,100,7,2017-08-08,NaT,,AOS,1
Di0otWJLpvVPPpf,0,1994,100,6,2019-09-20,NaT,,IOS,1
E3PZz4aMuCaAw3j,1,1994,100,3,2018-11-23,NaT,,IOS,7
ylR7xQyUf3Y7S5i,1,1995,100,2,2019-02-11,NaT,,AOS,15
mhU01bTPFfEkCP1,1,1978,100,0,2017-10-30,NaT,,AOS,1
CPpJN3zpC1kDpGC,1,2001,100,11,2018-07-10,NaT,,AOS,4
bhQVzUd46wzeAzL,1,1996,100,1,2020-02-23,NaT,,AOS,4
ITRksJKH5CP9Bbz,1,1988,100,4,2020-02-22,NaT,,AOS,0
n9gLt9wdro634Jy,0,1997,100,4,2019-07-23,NaT,,IOS,4
hnXMLDW5XCQOj1C,0,1996,100,6,2017-09-25,NaT,,AOS,2
PvAAPOcLPLlMmSy,0,1992,100,3,2017-06-21,NaT,,AOS,4
NczhyjA5NqH9vnJ,0,1994,100,3,2017-05-30,NaT,,IOS,3
6hi3MgnRhui3oTu,0,1982,100,0,2019-05-11,NaT,,AOS,0
5wsMnZNYE16bBCX,1,1998,100,3,2020-05-10,NaT,1,IOS,3
F2sSCwGG33npR7o,0,1997,100,3,2017-05-24,NaT,,AOS,5
OxecrC0VS9DcdnU,1,1995,100,9,2020-08-03,NaT,,IOS,1
hHYhtfbCKVdPJmL,0,1974,100,0,2018-02-10,NaT,,AOS,0
udRRqXDJ5wP97EA,1,1990,100,8,2019-02-08,NaT,,AOS,0
pyQDrgnKUPNNPFx,0,1993,100,9,2018-11-03,NaT,,AOS,0
dQOPAlWowG2DAUb,1,1990,100,9,2019-03-26,NaT,,AOS,2
mm5KH5JvHf3QVVk,0,1978,100,1,2019-03-08,NaT,,AOS,0
j96E6XI121jzDoj,1,1975,100,0,2019-04-28,NaT,,AOS,1
tPaQmFjPMt7eJVI,1,1996,100,7,2020-04-30,NaT,,IOS,1
H2jHabcUYaxOLdE,1,1989,100,11,2018-02-26,NaT,,AOS,11
hxM6lBhsAvpk6nr,1,1990,100,7,2017-10-29,NaT,,AOS,11
054zLjEKZMHQN1d,0,1979,100,1,2020-04-07,NaT,,IOS,4
ux2EoTVMeUv1nhp,1,1999,100,8,2019-10-27,NaT,,AOS,1
BTmRoTcQv2GfzcE,0,1997,100,8,2020-08-29,NaT,1,AOS,2
cHTqlpRftuYbVSd,0,2001,100,7,2019-12-01,NaT,,AOS,3
lP1nKBD9i5S2qay,1,1996,100,7,2020-03-08,NaT,,AOS,3
snFlSRIv2y8dydw,1,1996,100,2,2020-11-28,NaT,1,AOS,4
zGUALCQBKv3UA9T,1,1982,100,1,2020-04-19,NaT,,IOS,2
S0Kx7cTFgUXkh80,1,1989,100,0,2018-11-26,NaT,,AOS,1
UH5sesNUHM0HXP3,0,1993,100,5,2016-12-30,NaT,,IOS,0
7hsheMnuhBUetbI,1,1993,100,0,2020-07-06,NaT,,AOS,5
vfhyUArSmvOziNk,0,1990,100,7,2018-02-25,NaT,,AOS,4
rxXnvkHrG0oBo7I,1,1981,100,8,2018-10-09,NaT,,IOS,0
QkTfZF1Ey1q9dNG,0,1995,100,4,2017-08-30,NaT,,IOS,0
p3Bd45UVOQA0af1,0,1979,100,0,2018-02-26,NaT,,IOS,3
sJTIeMM7m1UrSdP,0,1997,100,10,2020-02-05,NaT,,AOS,1
RnNDY5tkl8IsxOP,1,1990,100,8,2017-02-07,NaT,,AOS,0
xjyflsZiOZtpgdU,1,1977,100,0,2020-06-21,NaT,,IOS,0
r1Th6SZmCLmrXuT,0,1997,100,8,2017-10-05,NaT,,AOS,5
7HkO2mvRCYH5ny7,1,1997,100,9,2020-10-11,NaT,,IOS,2
glxpZ2n51L02NnZ,0,1991,100,1,2018-03-24,NaT,,AOS,0
RavZdYo4cbE2Ceb,1,1988,100,3,2016-12-09,NaT,,IOS,0
l0hIZ9aGZ9v6E3Q,0,1986,100,2,2019-06-03,NaT,,AOS,0
KGpfRBf8toowimf,0,1995,100,6,2020-04-30,NaT,,IOS,2
jaWP9Zlj4AuVxNq,1,1975,100,0,2020-09-21,NaT,,AOS,0
Vvwg7S8W3tKusrr,0,1982,100,0,2017-09-03,NaT,1,IOS,10
dFa0N1NhLarxfyX,1,1997,100,6,2020-08-18,NaT,,AOS,3
prxEstUHNkepBx0,0,1994,100,9,2017-08-31,NaT,,IOS,2
WGuh2XZ5XC8pS0f,0,1982,100,2,2018-10-16,NaT,,AOS,1
4kAhk35TPrjhiCI,0,1995,100,6,2019-10-26,NaT,,AOS,2
Cak09rXrnmJpeNW,1,1997,100,2,2019-07-30,NaT,,AOS,4
pc7rHDJkU4I5Jli,0,1995,100,5,2019-07-21,NaT,,AOS,1
MeSsR1REFScZaro,1,1999,100,5,2018-07-20,NaT,1,IOS,6
xtcQWLo0jOpJcdl,1,1995,100,6,2019-09-06,NaT,,AOS,0
9uJxAU1cRMWwp3S,0,1994,100,8,2018-11-12,NaT,1,IOS,0
h8v9Lq9h1WNestg,0,1996,100,7,2019-02-28,NaT,,AOS,3
fivQrCit7cJOjfO,1,1993,100,9,2016-12-18,NaT,,AOS,4
BQOSOhu0NBrRN5e,1,1996,100,3,2020-11-02,NaT,,AOS,0
33SJFm0Dp3Dy7wW,1,1992,100,3,2018-11-27,NaT,,IOS,4
Y7pOYHK8WsEMUjD,1,1992,100,3,2017-10-18,NaT,,AOS,5
vF3NnUOEhiObsuu,1,1997,100,3,2018-09-08,NaT,,AOS,4
OGdjXAJEIbt2I9n,0,1982,100,0,2019-02-22,NaT,1,AOS,0
vYldA8xat2nlUiM,1,1993,100,0,2019-03-03,NaT,,AOS,1
CjJkuLrZcHeBd76,0,1993,100,5,2019-11-23,NaT,,AOS,2
TUCBFYMuaMfGEeP,0,1993,100,4,2018-11-13,NaT,,AOS,1
xG01j0XRbOactuZ,0,2002,100,13,2020-01-26,NaT,1,AOS,2
1emYVDBNLNQ8Tgm,0,1997,100,4,2018-12-09,NaT,,AOS,4
DmDn8BKNzm2dTUm,1,1976,100,0,2020-01-12,NaT,,AOS,0
F11LZdyyk5TSm2T,0,2000,100,10,2017-12-10,NaT,,AOS,5
cJ68okKgm21KvHz,1,1991,100,6,2017-08-05,NaT,,AOS,7
Pn4pd0LDBVAnKmg,0,1979,100,5,2019-09-24,NaT,,AOS,5
1sPkkzczTNdL3qg,1,1996,100,2,2019-09-15,NaT,,IOS,2
Kn3E0UFZxx1N7Ks,1,1996,100,4,2020-01-19,NaT,,IOS,2
gkr9vGrq45h4hgV,0,1992,100,6,2020-08-05,NaT,,IOS,0
WroNwKaDIfLdHYH,1,1998,100,10,2019-11-28,NaT,,AOS,0
O4b8RfUCoCVbaWT,0,1996,100,11,2018-03-13,NaT,,AOS,2
kTTqvCKlPSJhfR2,1,1979,100,0,2017-12-05,NaT,,AOS,1
EMw7MRzkXUf2GN7,0,1999,100,6,2020-02-26,NaT,,AOS,3
xLezxOoTfqAPrRg,1,1975,100,0,2019-07-12,NaT,,AOS,0
1u9QJSR8ydIr7xr,0,1979,100,3,2020-07-11,NaT,,IOS,0
u50K2sOf391zaWI,1,1994,100,5,2020-08-23,NaT,,AOS,1
CZ5cfKBze4PVDCv,0,1990,100,3,2018-06-22,NaT,,AOS,3
YFqnidujQWSoW52,1,1996,100,6,2019-04-16,NaT,,AOS,3
5ynWKDX5gI15BME,1,1997,100,9,2020-11-12,NaT,,IOS,1
rdjcfOtEQPaqItq,0,1988,100,4,2017-06-02,NaT,1,IOS,10
tpB6MqfY59gZ1W4,1,1998,100,3,2018-07-16,NaT,,IOS,3
yzVj7bWblZBCNeM,0,1991,100,8,2019-04-11,NaT,,AOS,5
USzCvpk1GHW9xH3,1,1998,100,5,2020-10-01,NaT,,IOS,5
wkdlleTPYeYTdO5,0,1997,100,5,2019-01-24,NaT,,AOS,4
EmW5I51i4CGzOfa,1,1977,100,1,2019-04-09,NaT,,AOS,0
MvJyworfNhfsfIE,1,1988,100,3,2020-10-25,NaT,,AOS,0
o4jA9xgqoINueyl,0,1989,100,4,2017-02-24,NaT,,AOS,5
WjHwxhPZRgMXNSb,0,1992,100,4,2018-11-02,NaT,,AOS,0
kOyLJW8FxDvewXk,0,1998,100,6,2018-11-24,NaT,,AOS,3
1uponVavI4aKAxQ,0,1969,100,1,2018-09-06,NaT,,IOS,4
CGJn9XlEcUJlmaJ,1,1997,100,6,2020-01-13,NaT,1,AOS,2
6EqnWp0u7DB6TDF,1,1989,100,5,2018-10-29,NaT,,AOS,0
zWuhHxBgP7U4veo,1,1996,100,7,2020-09-07,NaT,,AOS,1
FVrxOwwm3Msqc9g,1,1992,100,2,2017-12-06,NaT,,AOS,5
9AvQafloSDDwk1l,1,1986,100,8,2019-01-31,NaT,,AOS,0
hNEvahbf2aCYVaM,0,1996,100,5,2018-02-17,NaT,1,AOS,3
HcgAAEs83n6F34u,1,1988,100,8,2018-03-31,NaT,,AOS,6
