,user_id,membership_type,total_order_cnt,total_cost,avg_coupon_amt,avg_point_amt,weekly_order_cnt,monthly_order_cnt,avg_cost,avg_item_cost,last_date,days_of_recency,R_score,F_score,M_score,km_label
188,bwzAx0DwmxvkSrL,100,1.0,21000.0,0.0,0.0,1.0,1.0,21000.0,16000.0,2020-02-04,35,2,1,1,0
189,KFTSDFDTYLmd4Lq,500,92.0,5567400.0,-923.9130434782608,0.0,3.2857142857142856,15.333333333333336,60515.22,48838.04,2020-06-25,177,4,4,5,1
190,DfYSKLHwGjd28he,100,1.0,33500.0,0.0,0.0,1.0,1.0,33500.0,25000.0,2020-02-11,42,2,1,2,3
191,1RDCJhQFtC5KVP1,100,1.0,43500.0,0.0,0.0,1.0,1.0,43500.0,40000.0,2020-01-16,16,1,1,2,3
192,gdL7XipMq9f2sBm,100,1.0,34900.0,0.0,0.0,1.0,1.0,34900.0,31400.0,2020-01-10,10,1,1,2,3
193,alctwgiFHIbKcrn,300,66.0,2441010.0,-803.030303030303,0.0,2.64,11.0,36985.0,27154.55,2020-06-29,181,5,4,4,1
194,7RAES7mPZT7kCUQ,100,1.0,26800.0,0.0,-470.0,1.0,1.0,26800.0,20300.0,2020-02-26,57,2,1,1,0
195,7G4UzA1blPr8urc,500,87.0,3431750.0,-954.0229885057472,0.0,3.2222222222222223,14.5,39445.4,35497.13,2020-06-30,182,5,4,5,1
196,xtcQWLo0jOpJcdl,100,2.0,47700.0,0.0,0.0,2.0,2.0,23850.0,16600.0,2020-03-05,65,2,1,2,3
197,4Ntq90B3KqYA08b,100,1.0,18300.0,0.0,0.0,1.0,1.0,18300.0,12800.0,2020-04-24,115,3,1,1,4
198,xSG4xoxgtGiu07f,100,1.0,13000.0,0.0,0.0,1.0,1.0,13000.0,7000.0,2020-01-27,27,1,1,1,0
199,NrLH9xm4tVscTAS,100,4.0,50500.0,-2500.0,0.0,1.0,2.0,12625.0,0.0,2020-02-13,44,2,1,2,3
200,cl2PMefw1BD5yBv,100,1.0,12000.0,0.0,0.0,1.0,1.0,12000.0,5000.0,2020-02-07,38,2,1,1,0
201,jOyQR1TpAg8jA8J,300,79.0,3270000.0,-658.2278481012659,0.0,3.16,13.166666666666664,41392.41,35017.72,2020-06-30,182,5,4,5,1
202,YextQfUZHu6lnnK,100,1.0,10500.0,0.0,0.0,1.0,1.0,10500.0,0.0,2020-01-09,9,1,1,1,0
203,WwK9gXjuFLYepwK,300,37.0,1013300.0,-2189.189189189189,0.0,1.681818181818182,6.166666666666668,27386.49,19697.3,2020-06-30,182,5,3,4,1
204,qj7Aiga0j9yU1re,100,1.0,25500.0,0.0,0.0,1.0,1.0,25500.0,20000.0,2020-03-21,81,2,1,1,0
205,Rt4JMYPnD9mo3g9,100,1.0,17900.0,0.0,0.0,1.0,1.0,17900.0,10400.0,2020-06-05,157,4,1,1,4
206,me2w0FA7UMV60RN,300,2.0,37000.0,0.0,0.0,1.0,1.0,18500.0,0.0,2020-06-15,167,4,1,2,4
207,1KbEC6TBNwQBq9W,100,1.0,6000.0,0.0,0.0,1.0,1.0,6000.0,0.0,2020-02-21,52,2,1,1,0
208,QyP3W0Z0t3yPhQ2,100,1.0,29100.0,0.0,0.0,1.0,1.0,29100.0,15000.0,2020-02-03,34,2,1,1,0
209,MyoxJPcOuCJyKLY,100,1.0,14500.0,0.0,0.0,1.0,1.0,14500.0,8000.0,2020-03-22,82,2,1,1,0
210,7gOxeJQw8SibbGU,300,54.0,2920000.0,-518.5185185185185,0.0,2.571428571428572,9.0,54074.07,31898.15,2020-06-18,170,4,3,4,1
211,GeVnaA7yJF2Zncy,300,19.0,1471000.0,-631.578947368421,0.0,2.1111111111111107,3.8,77421.05,48263.16,2020-06-20,172,4,2,4,2
212,HxG46ARAM1Nj69B,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,0.0,2020-06-01,153,4,1,1,4
213,WDRS0fAxM5Q7S7D,100,1.0,26000.0,0.0,0.0,1.0,1.0,26000.0,0.0,2020-02-12,43,2,1,1,0
214,TT1DluMiWDrcNxA,100,1.0,9500.0,-5000.0,0.0,1.0,1.0,9500.0,3000.0,2020-01-27,27,1,1,1,0
215,xG01j0XRbOactuZ,100,1.0,20500.0,0.0,0.0,1.0,1.0,20500.0,0.0,2020-04-17,108,3,1,1,4
216,v8nQkLEUuNE3jtl,100,1.0,41000.0,0.0,0.0,1.0,1.0,41000.0,38000.0,2020-02-05,36,2,1,2,3
217,9UK1DNirW1bRdzj,100,1.0,35500.0,-5000.0,0.0,1.0,1.0,35500.0,0.0,2020-01-22,22,1,1,2,3
218,re74iGGqAivc25R,100,1.0,28000.0,0.0,0.0,1.0,1.0,28000.0,22000.0,2020-04-01,92,3,1,1,4
219,eGSDTq37PGwuZZI,100,1.0,32500.0,0.0,0.0,1.0,1.0,32500.0,24000.0,2020-01-23,23,1,1,2,3
220,Um21r1IpLdZh0ZO,100,1.0,48500.0,0.0,0.0,1.0,1.0,48500.0,40000.0,2020-03-25,85,2,1,2,3
221,UKwil1dfPU3nfou,100,1.0,46000.0,0.0,0.0,1.0,1.0,46000.0,40000.0,2020-01-09,9,1,1,2,3
222,EzXgiPPoFtlTH3a,100,1.0,37500.0,0.0,0.0,1.0,1.0,37500.0,33000.0,2020-01-23,23,1,1,2,3
223,2YFVnoJZdNoZM7A,400,37.0,857420.0,-1081.081081081081,0.0,1.608695652173913,6.166666666666668,23173.51,16659.46,2020-06-28,180,4,3,3,1
224,XgPlakDctEZfOzv,300,41.0,1251100.0,-1341.4634146341466,0.0,2.5625,6.833333333333332,30514.63,15197.56,2020-06-18,170,4,3,4,1
225,2UoKtKb5NLs7JjK,100,2.0,30500.0,0.0,0.0,1.0,1.0,15250.0,0.0,2020-05-29,150,4,1,2,4
226,GRlNhiHPzVIXbum,500,41.0,1512800.0,0.0,0.0,1.8636363636363635,6.833333333333332,36897.56,30263.41,2020-06-29,181,5,3,4,1
227,A1inUvm1Di8sAVU,100,1.0,33500.0,0.0,0.0,1.0,1.0,33500.0,0.0,2020-01-27,27,1,1,2,3
228,cwIQyaaNZYuEdD1,100,1.0,23500.0,0.0,0.0,1.0,1.0,23500.0,19000.0,2020-01-19,19,1,1,1,0
229,aiU7Ir5UkoOuH6r,100,1.0,37000.0,0.0,0.0,1.0,1.0,37000.0,31000.0,2020-02-09,40,2,1,2,3
230,BLRC6oTZlKfvNAp,100,2.0,45700.0,0.0,0.0,1.0,2.0,22850.0,22850.0,2020-02-16,47,2,1,2,3
231,vbZtYsNGnmAZlOM,100,1.0,40500.0,0.0,0.0,1.0,1.0,40500.0,36000.0,2020-02-16,47,2,1,2,3
232,dBw8dKNyOQcIz4J,100,1.0,17000.0,0.0,0.0,1.0,1.0,17000.0,10000.0,2020-01-22,22,1,1,1,0
233,LTegWTn6a1UYXeb,300,11.0,278500.0,-454.54545454545456,-32.72727272727273,1.5714285714285714,2.75,25318.18,21500.0,2020-06-26,178,4,1,3,2
234,Cle179woVxvqCTa,100,1.0,44000.0,0.0,0.0,1.0,1.0,44000.0,37000.0,2020-01-11,11,1,1,2,3
235,3hJ57JoEjV15NqV,300,39.0,1312398.0,-1384.6153846153845,0.0,1.7727272727272727,6.5,33651.23,26510.21,2020-06-28,180,4,3,4,1
236,yvmZrxTRuxLpLg4,100,1.0,13500.0,0.0,0.0,1.0,1.0,13500.0,0.0,2020-02-01,32,2,1,1,0
237,nBptnLV4Se6H907,100,1.0,26000.0,0.0,0.0,1.0,1.0,26000.0,23000.0,2020-06-28,180,4,1,1,4
238,sAIX8vFrt4iVZJc,100,2.0,24600.0,0.0,0.0,2.0,2.0,12300.0,0.0,2020-02-27,58,2,1,1,0
239,pkjaYHMFGkUyZIr,100,2.0,64000.0,0.0,0.0,2.0,2.0,32000.0,6000.0,2020-01-09,9,1,1,2,3
240,AWwey68SOsf3G2r,100,1.0,42500.0,0.0,0.0,1.0,1.0,42500.0,36000.0,2020-02-01,32,2,1,2,3
241,6rkfoGwQpldyHbW,100,2.0,29600.0,0.0,0.0,1.0,2.0,14800.0,7300.0,2020-01-23,23,1,1,1,0
242,Ae8QAyJMHNEMbKo,100,2.0,48020.0,0.0,0.0,1.0,2.0,24010.0,15500.0,2020-02-21,52,2,1,2,3
243,6EqnWp0u7DB6TDF,300,8.0,452000.0,-2500.0,0.0,1.3333333333333333,1.3333333333333333,56500.0,10375.0,2020-06-23,175,4,1,3,2
244,i5S6nSHNN1ydXE5,100,2.0,25000.0,0.0,0.0,2.0,2.0,12500.0,5500.0,2020-03-26,86,2,1,1,0
245,4SVrP3boKlJqbS6,100,1.0,32500.0,0.0,0.0,1.0,1.0,32500.0,0.0,2020-05-02,123,4,1,2,4
246,QstL4CgGEv3sCSE,300,36.0,818400.0,-138.88888888888889,0.0,1.8,6.0,22733.33,6677.78,2020-06-07,159,4,3,3,1
247,Ho75k66alPzIK6F,100,1.0,19500.0,0.0,0.0,1.0,1.0,19500.0,12000.0,2020-01-15,15,1,1,1,0
248,Y39aAwXbHcmjlcH,100,1.0,49000.0,0.0,0.0,1.0,1.0,49000.0,43000.0,2020-02-28,59,2,1,2,3
249,f4oOuGJHdRSNeXY,100,1.0,13700.0,0.0,0.0,1.0,1.0,13700.0,0.0,2020-03-08,68,2,1,1,0
250,ZHycidGvmvxnErH,100,1.0,31300.0,0.0,0.0,1.0,1.0,31300.0,20000.0,2020-02-12,43,2,1,2,3
251,gqNkJUzW9vhnAHZ,100,1.0,33500.0,-5000.0,0.0,1.0,1.0,33500.0,26000.0,2020-03-22,82,2,1,2,3
252,lPfqi4yfKeG6oho,100,2.0,34000.0,0.0,0.0,1.0,1.0,17000.0,11000.0,2020-03-14,74,2,1,2,3
253,oSNYcS2drru2mo1,100,2.0,72000.0,0.0,0.0,1.0,2.0,36000.0,29750.0,2020-01-17,17,1,1,2,3
254,VesforDzYfBERyd,100,1.0,13000.0,-5000.0,0.0,1.0,1.0,13000.0,0.0,2020-02-14,45,2,1,1,0
255,ylR7xQyUf3Y7S5i,100,1.0,33500.0,0.0,0.0,1.0,1.0,33500.0,0.0,2020-01-31,31,2,1,2,3
256,8efQm6OfOUmRCwM,100,1.0,8000.0,0.0,0.0,1.0,1.0,8000.0,0.0,2020-05-20,141,4,1,1,4
257,ojxr0JYPKroioFu,100,1.0,12000.0,0.0,0.0,1.0,1.0,12000.0,5000.0,2020-01-10,10,1,1,1,0
258,6aCrSU4yPIwoXO1,100,2.0,34700.0,0.0,0.0,2.0,2.0,17350.0,10350.0,2020-05-11,132,4,1,2,4
259,Cp2vUfxqPjJGQvO,100,1.0,18000.0,0.0,0.0,1.0,1.0,18000.0,18000.0,2020-01-05,5,1,1,1,0
260,ylzMn056noSgCtz,100,2.0,43500.0,-1000.0,0.0,1.0,1.0,21750.0,18000.0,2020-04-01,92,3,1,2,4
261,FmZG0BXYCQxly0t,100,1.0,28600.0,0.0,0.0,1.0,1.0,28600.0,21600.0,2020-03-04,64,2,1,1,0
262,F11LZdyyk5TSm2T,300,17.0,512000.0,-1264.7058823529412,0.0,1.5454545454545454,3.4,30117.65,24176.47,2020-06-27,179,4,2,3,2
263,VEMrq4XIOWFaCjx,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,29000.0,2020-02-08,39,2,1,2,3
264,0z0uYIX0dLfhKnl,100,1.0,30500.0,-3000.0,0.0,1.0,1.0,30500.0,26000.0,2020-03-26,86,2,1,2,3
265,8TXTRdOSgZlqfCm,100,1.0,81500.0,0.0,0.0,1.0,1.0,81500.0,81000.0,2020-01-16,16,1,1,2,3
266,sBWZqxCDjcuXkk5,300,23.0,971950.0,-1021.7391304347825,0.0,1.6428571428571428,3.8333333333333335,42258.7,37997.83,2020-06-14,166,4,2,3,2
267,Xx23lZu18TyXy6u,100,3.0,40500.0,0.0,0.0,1.0,1.0,13500.0,6000.0,2020-05-18,139,4,1,2,4
268,dWfJ1HcsYBQFV03,100,1.0,34500.0,0.0,0.0,1.0,1.0,34500.0,27500.0,2020-01-11,11,1,1,2,3
269,lTYpeQQRNVxzGFX,100,1.0,62000.0,0.0,0.0,1.0,1.0,62000.0,60000.0,2020-01-13,13,1,1,2,3
270,ZO6x7BthZucL0HU,100,2.0,60000.0,0.0,0.0,1.0,2.0,30000.0,25500.0,2020-01-21,21,1,1,2,3
271,zFdDTvkVoDSAGa8,100,1.0,25400.0,0.0,0.0,1.0,1.0,25400.0,19900.0,2020-01-12,12,1,1,1,0
272,7VfQw6aSnWjXt9F,100,1.0,43000.0,0.0,0.0,1.0,1.0,43000.0,0.0,2020-02-16,47,2,1,2,3
273,i0f2PfNHPCl9KKC,100,1.0,28000.0,0.0,0.0,1.0,1.0,28000.0,20000.0,2020-03-22,82,2,1,1,0
274,Coq61Tu30gHtAkK,100,1.0,30000.0,0.0,0.0,1.0,1.0,30000.0,23000.0,2020-04-20,111,3,1,1,4
275,b2dcybQWDwYOLLC,100,1.0,24500.0,-5000.0,0.0,1.0,1.0,24500.0,17000.0,2020-02-10,41,2,1,1,0
276,GOdcQyLx0koJKPJ,100,1.0,22500.0,-5000.0,0.0,1.0,1.0,22500.0,17500.0,2020-04-17,108,3,1,1,4
277,RjbjQz9JYuOhDd9,100,1.0,55000.0,0.0,0.0,1.0,1.0,55000.0,52000.0,2020-01-27,27,1,1,2,3
278,1pvPkCyV3VfUvBY,400,94.0,2600300.0,-1404.2553191489362,-0.7446808510638298,3.4814814814814814,15.666666666666664,27662.77,23614.89,2020-06-30,182,5,4,4,1
279,DzQ6eTaFJ3HRoLv,100,1.0,46000.0,0.0,0.0,1.0,1.0,46000.0,42000.0,2020-01-27,27,1,1,2,3
280,klO307e9B5Tq8FW,500,59.0,5079000.0,0.0,0.0,2.269230769230769,9.833333333333334,86084.75,77288.14,2020-06-30,182,5,3,5,1
281,EmW5I51i4CGzOfa,100,1.0,50000.0,0.0,0.0,1.0,1.0,50000.0,40000.0,2020-01-20,20,1,1,2,3
282,VeHRdO1vKkXo8Kk,300,3.0,65410.0,0.0,0.0,1.5,3.0,21803.33,0.0,2020-04-25,116,3,1,2,4
283,WtLaPtXsnjQicse,100,1.0,9200.0,-5000.0,0.0,1.0,1.0,9200.0,0.0,2020-03-05,65,2,1,1,0
284,cjd4wSUICQMEA3U,100,1.0,20600.0,0.0,0.0,1.0,1.0,20600.0,11600.0,2020-03-14,74,2,1,1,0
285,mRYddSw53qPVYKr,100,1.0,41500.0,0.0,0.0,1.0,1.0,41500.0,35000.0,2020-02-26,57,2,1,2,3
286,VxTLVFEE2nKmW5Y,100,1.0,37100.0,0.0,0.0,1.0,1.0,37100.0,29100.0,2020-02-23,54,2,1,2,3
287,hNEvahbf2aCYVaM,400,155.0,7289190.0,-741.9354838709677,0.0,5.5357142857142865,25.83333333333333,47027.03,40623.87,2020-06-25,177,4,5,5,1
288,hxQBi20ZaPkvua5,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,32000.0,2020-01-18,18,1,1,2,3
289,BQOSOhu0NBrRN5e,100,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2020-02-18,49,2,1,1,0
290,ZuV0ihEIEIK4Ml2,100,1.0,7000.0,0.0,0.0,1.0,1.0,7000.0,0.0,2020-02-01,32,2,1,1,0
291,ecHwEgMr8fYGXLN,100,1.0,19000.0,0.0,0.0,1.0,1.0,19000.0,10000.0,2020-06-16,168,4,1,1,4
292,mTFLedJgCnHfTka,100,1.0,11760.0,0.0,0.0,1.0,1.0,11760.0,0.0,2020-03-25,85,2,1,1,0
293,2DwWPTQGhwmde2E,100,1.0,26000.0,-3000.0,0.0,1.0,1.0,26000.0,21500.0,2020-02-07,38,2,1,1,0
294,8x2KA4Hpk4gXuGy,100,1.0,43000.0,0.0,0.0,1.0,1.0,43000.0,37000.0,2020-01-15,15,1,1,2,3
295,DXBAtZmoMsb7Uwq,300,27.0,1900200.0,-629.6296296296298,0.0,1.5882352941176472,4.5,70377.78,33792.59,2020-06-25,177,4,2,4,2
296,dM48f3UyhiTxcv2,300,9.0,198500.0,-1111.111111111111,0.0,1.0,1.8,22055.56,12111.11,2020-06-30,182,5,1,3,2
297,wtpfNjb4iPczeCh,300,59.0,2618400.0,-1389.8305084745762,0.0,2.269230769230769,9.833333333333334,44379.66,39388.14,2020-06-28,180,4,3,4,1
298,9nc3Dd5PW6UHIx4,300,25.0,1735020.0,-1320.0,0.0,1.7857142857142858,4.166666666666667,69400.8,20664.0,2020-06-20,172,4,2,4,2
299,8vgSztLhuiVEo7P,100,1.0,22000.0,0.0,0.0,1.0,1.0,22000.0,13000.0,2020-01-01,1,1,1,1,0
300,hYF9xDeEcjSKrYS,300,34.0,1491200.0,-1117.6470588235297,0.0,1.7894736842105263,5.666666666666668,43858.82,26164.71,2020-06-21,173,4,3,4,1
301,hiSS83KPEz62xQt,100,1.0,16500.0,0.0,-2000.0,1.0,1.0,16500.0,11500.0,2020-01-16,16,1,1,1,0
302,6bpBFVNINfQ6sJ3,100,1.0,39200.0,0.0,0.0,1.0,1.0,39200.0,32700.0,2020-01-29,29,1,1,2,3
303,0WX9budrCSjyBz2,100,2.0,37000.0,0.0,0.0,1.0,1.0,18500.0,3750.0,2020-05-23,144,4,1,2,4
304,lZzCJOFwS1DxaqU,100,1.0,28000.0,0.0,0.0,1.0,1.0,28000.0,23000.0,2020-01-29,29,1,1,1,0
305,T51JcYcn14GMi29,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,0.0,2020-06-03,155,4,1,1,4
306,F2H0E8NobNfv6qV,100,1.0,12500.0,0.0,0.0,1.0,1.0,12500.0,6000.0,2020-01-02,2,1,1,1,0
307,2p7jWbLnYlbSMJv,300,45.0,894800.0,-1088.888888888889,0.0,2.142857142857143,7.5,19884.44,13917.78,2020-06-15,167,4,3,3,1
308,RcPPgnHIfeJKV3c,100,1.0,25500.0,0.0,0.0,1.0,1.0,25500.0,0.0,2020-01-21,21,1,1,1,0
309,8UPdTgyDsXlVCSq,100,1.0,29000.0,0.0,0.0,1.0,1.0,29000.0,20000.0,2020-01-06,6,1,1,1,0
310,szFI3RShdfHT65t,300,27.0,893400.0,-1185.1851851851852,0.0,1.9285714285714288,5.4,33088.89,24681.48,2020-06-29,181,5,2,3,2
311,mfMBRLWhovdHkIo,100,2.0,35000.0,0.0,0.0,1.0,1.0,17500.0,9750.0,2020-06-05,157,4,1,2,4
312,UWYdTkGnLn4O404,100,1.0,23000.0,0.0,0.0,1.0,1.0,23000.0,15000.0,2020-05-10,131,4,1,1,4
313,FJ7ipYzZEXIOjLr,100,1.0,16000.0,0.0,0.0,1.0,1.0,16000.0,10000.0,2020-01-31,31,2,1,1,0
314,I2RGGWtRUAbmgVW,100,1.0,31000.0,0.0,0.0,1.0,1.0,31000.0,22000.0,2020-06-04,156,4,1,2,4
315,kZNAW6lAWJ2uSSk,100,1.0,28000.0,0.0,0.0,1.0,1.0,28000.0,22000.0,2020-01-12,12,1,1,1,0
316,j7zehEwk8re4PFl,100,1.0,34500.0,0.0,0.0,1.0,1.0,34500.0,30000.0,2020-01-01,1,1,1,2,3
317,SgrkT4GrsQC7AXT,100,1.0,23000.0,0.0,0.0,1.0,1.0,23000.0,16000.0,2020-01-29,29,1,1,1,0
318,bhQVzUd46wzeAzL,100,1.0,31000.0,0.0,0.0,1.0,1.0,31000.0,31000.0,2020-02-15,46,2,1,2,3
319,uqdHlsrxV151iXD,300,185.0,3462750.0,-778.3783783783783,0.0,7.115384615384616,30.83333333333333,18717.57,3761.78,2020-06-30,182,5,5,5,1
320,LdUdKbCNkvzUesP,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,17000.0,2020-01-07,7,1,1,1,0
321,mDUkmgvT9hd6rvm,100,1.0,32000.0,0.0,0.0,1.0,1.0,32000.0,27000.0,2020-01-06,6,1,1,2,3
322,2Rnewf2gMU39unT,300,21.0,1419000.0,-523.8095238095239,0.0,1.75,4.2,67571.43,43523.81,2020-06-26,178,4,2,4,2
323,VNJHTtuwcPPl4H5,300,59.0,2239400.0,-389.83050847457633,0.0,3.2777777777777777,9.833333333333334,37955.93,22337.29,2020-06-22,174,4,3,4,1
324,BnPqSPXCIZtyHAr,500,18.0,444310.0,-944.4444444444445,0.0,1.2,3.0,24683.89,15100.0,2020-06-30,182,5,2,3,2
325,ACuH3J25U03gdlU,100,1.0,30000.0,-3000.0,0.0,1.0,1.0,30000.0,26000.0,2020-03-07,67,2,1,1,0
326,ZPqmjKEWASaEV37,300,67.0,2136000.0,-910.4477611940297,0.0,3.0454545454545454,11.166666666666664,31880.6,27629.85,2020-06-22,174,4,4,4,1
327,4zbTsYfHq1BD8U5,100,1.0,43400.0,0.0,0.0,1.0,1.0,43400.0,40900.0,2020-02-25,56,2,1,2,3
328,ievff2WvkYDuAet,100,1.0,16000.0,0.0,0.0,1.0,1.0,16000.0,0.0,2020-03-17,77,2,1,1,0
329,inJ2dcIkxVLjclA,100,2.0,50500.0,-3500.0,0.0,1.0,1.0,25250.0,8500.0,2020-03-13,73,2,1,2,3
330,EIQcksTQm2HWGPW,100,1.0,26900.0,0.0,0.0,1.0,1.0,26900.0,21900.0,2020-01-14,14,1,1,1,0
331,lSV0Hq2ep1FPcey,300,8.0,361700.0,-625.0,0.0,1.1428571428571428,1.6,45212.5,4125.0,2020-06-20,172,4,1,3,2
332,9ciZ9IXm3OgzpU6,100,1.0,20800.0,-5000.0,0.0,1.0,1.0,20800.0,0.0,2020-02-21,52,2,1,1,0
333,kKtUEG4tOiPAw6n,100,1.0,7000.0,0.0,0.0,1.0,1.0,7000.0,0.0,2020-02-26,57,2,1,1,0
334,thBqytH4BVO9iUn,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,23000.0,2020-01-29,29,1,1,1,0
335,DdqLBJoLbSGfugn,100,1.0,30000.0,0.0,0.0,1.0,1.0,30000.0,24000.0,2020-01-12,12,1,1,1,0
336,BWmkd9wR6D5IL4O,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,32000.0,2020-05-04,125,4,1,2,4
337,XqoYiVPcCiWXyo2,100,1.0,42000.0,0.0,0.0,1.0,1.0,42000.0,38000.0,2020-02-14,45,2,1,2,3
338,gWSJd0Rh2RfkzAN,100,1.0,31000.0,0.0,0.0,1.0,1.0,31000.0,0.0,2020-03-05,65,2,1,2,3
339,sQH82xxffhkeDDs,100,2.0,40000.0,0.0,0.0,1.0,1.0,20000.0,13500.0,2020-02-13,44,2,1,2,3
340,voMuGBX3JlkdqfS,100,1.0,46000.0,0.0,0.0,1.0,1.0,46000.0,0.0,2020-01-18,18,1,1,2,3
341,1vBp1MyIk9UTBvB,100,1.0,34000.0,0.0,0.0,1.0,1.0,34000.0,30000.0,2020-02-08,39,2,1,2,3
342,1eg4Herk3oP78G5,300,10.0,401400.0,0.0,0.0,1.1111111111111112,2.0,40140.0,32400.0,2020-06-29,181,5,1,3,2
343,ziEQQCnZ8IvnBHu,100,1.0,28000.0,0.0,0.0,1.0,1.0,28000.0,0.0,2020-04-23,114,3,1,1,4
344,B7fLPWbt0Uk6gkb,100,1.0,24500.0,-5000.0,0.0,1.0,1.0,24500.0,16000.0,2020-04-16,107,3,1,1,4
345,jDJbKogu7rBdraN,100,1.0,41500.0,0.0,0.0,1.0,1.0,41500.0,20000.0,2020-02-08,39,2,1,2,3
346,LT878r8bEdcQqqI,100,1.0,15500.0,0.0,0.0,1.0,1.0,15500.0,0.0,2020-04-27,118,3,1,1,4
347,ps9hEfVjba2JCMa,100,2.0,46600.0,-2500.0,0.0,1.0,2.0,23300.0,16300.0,2020-01-23,23,1,1,2,3
348,kuO558lKabnwzed,300,22.0,996650.0,-1136.3636363636365,0.0,1.2941176470588236,3.6666666666666665,45302.27,36745.45,2020-06-24,176,4,2,3,2
349,uoF4CTXtd71nytd,100,2.0,48200.0,0.0,0.0,1.0,1.0,24100.0,18850.0,2020-02-21,52,2,1,2,3
350,x0SH3CNKf4dnME8,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,19000.0,2020-05-17,138,4,1,1,4
351,hLFmOAtaBeJ1WW5,300,30.0,1465320.0,-500.0,0.0,1.7647058823529411,6.0,48844.0,23366.67,2020-06-27,179,4,2,4,2
352,216izs1EVvd6qem,300,3.0,72220.0,-1666.666666666667,0.0,1.0,1.5,24073.33,11566.67,2020-02-29,60,2,1,2,3
353,O5lHzOgbScnpZDD,100,1.0,29400.0,0.0,0.0,1.0,1.0,29400.0,24400.0,2020-04-21,112,3,1,1,4
354,r1Th6SZmCLmrXuT,100,1.0,44500.0,0.0,0.0,1.0,1.0,44500.0,42000.0,2020-02-24,55,2,1,2,3
355,Udb29FGmudEpTCz,100,2.0,42550.0,0.0,0.0,1.0,1.0,21275.0,8000.0,2020-04-05,96,3,1,2,4
356,oHj9oJcW5kesy7t,300,42.0,1585500.0,-1738.095238095238,0.0,2.0,7.0,37750.0,29369.05,2020-06-23,175,4,3,4,1
357,zWuhHxBgP7U4veo,100,1.0,40500.0,0.0,0.0,1.0,1.0,40500.0,34000.0,2020-03-10,70,2,1,2,3
358,vFJULXmsDSkeN1E,300,56.0,2031200.0,-910.7142857142856,0.0,2.5454545454545454,9.333333333333334,36271.43,30110.71,2020-06-25,177,4,3,4,1
359,9yZqaBiA4qZuO8c,100,2.0,84700.0,0.0,0.0,1.0,2.0,42350.0,42350.0,2020-01-20,20,1,1,2,3
360,hnXMLDW5XCQOj1C,300,59.0,2241220.0,0.0,0.0,2.269230769230769,9.833333333333334,37986.78,28794.92,2020-06-30,182,5,3,4,1
361,hQEkLejWY1ypPgj,500,144.0,5042710.0,-666.6666666666666,0.0,5.142857142857143,24.0,35018.82,25589.58,2020-06-27,179,4,5,5,1
362,NDPZO9GUz6HDWIk,100,1.0,59700.0,-1000.0,0.0,1.0,1.0,59700.0,56200.0,2020-01-11,11,1,1,2,3
363,cjRbvp0hvNfMgcY,100,1.0,17500.0,0.0,0.0,1.0,1.0,17500.0,11500.0,2020-05-31,152,4,1,1,4
364,004qrnkUEZGNvWO,100,1.0,40000.0,-5000.0,0.0,1.0,1.0,40000.0,35000.0,2020-02-05,36,2,1,2,3
365,Nqfr4Ebn9bfw73f,100,4.0,77700.0,0.0,0.0,2.0,4.0,19425.0,16675.0,2020-01-30,30,1,1,2,3
366,jbMFVec7vVNBO87,100,1.0,16900.0,0.0,0.0,1.0,1.0,16900.0,8400.0,2020-01-23,23,1,1,1,0
367,fUgNQa4khHgMQyr,500,28.0,1233300.0,0.0,0.0,2.0,4.666666666666667,44046.43,38510.71,2020-06-28,180,4,2,4,2
368,5cMWpNKEDHT79Kc,300,31.0,1160990.0,-1064.516129032258,0.0,1.55,5.166666666666667,37451.29,21129.03,2020-06-28,180,4,3,4,1
369,apv8nNNgaHO7qK8,400,86.0,1816100.0,0.0,0.0,3.185185185185185,14.333333333333336,21117.44,13594.19,2020-06-30,182,5,4,4,1
370,SgN9UllBqCmIPRI,100,1.0,21000.0,0.0,0.0,1.0,1.0,21000.0,21000.0,2020-05-21,142,4,1,1,4
371,eRijUbz8zBT17qx,100,4.0,84100.0,-1250.0,0.0,1.3333333333333333,4.0,21025.0,15650.0,2020-01-19,19,1,1,2,3
372,Q2okUq1DoXiZ8kU,100,1.0,49000.0,0.0,0.0,1.0,1.0,49000.0,45000.0,2020-03-03,63,2,1,2,3
373,R5oxWGD7kTFxrmo,100,1.0,58500.0,0.0,0.0,1.0,1.0,58500.0,53000.0,2020-01-11,11,1,1,2,3
374,EifCYqcShGA05nH,100,1.0,23190.0,0.0,0.0,1.0,1.0,23190.0,0.0,2020-01-02,2,1,1,1,0
375,yjLGk3WLGjg2Pp1,100,1.0,41000.0,0.0,0.0,1.0,1.0,41000.0,40000.0,2020-02-17,48,2,1,2,3
