vendor_id,if_affiliation,joined_date,bookmark_cnt,item_cnt,base_shipping_fee,commission_rate
43myyBH7VKe2LsE,False,2015-04-28,1910,135,1300.0,0.06
EUHfQ2cqbZvvxBi,True,2019-07-06,441,10,2200.0,0.4
RsFEkcS6fo6Ujk0,True,2019-10-05,1627,82,2300.0,0.28
bTMTi7ox4crpMQv,False,2019-08-03,502,38,1700.0,0.02
TOdXOAbSxwrKBA2,False,2016-09-28,1450,11,2100.0,0.12
XYfiP02qb7ZBL8M,True,2019-08-05,602,11,1900.0,0.02
Ir4D3by47PZNZW4,True,2019-03-17,346,21,2000.0,0.19
Wdp9uiaPEEJ3MFF,False,2017-07-18,859,153,3100.0,0.31
oJj26RgUYhpDW8n,False,2016-12-27,410,60,2200.0,0.1
ifr86Qo2ezySemn,False,2016-12-28,278,70,2100.0,0.07
8z25HZxhjyHfE0Z,False,2015-04-23,2345,90,2000.0,0.31
RVLtxmSHeK0mX9c,True,2015-04-27,1386,190,2700.0,0.13
oALmDt0EkaP1ati,True,2019-08-14,1801,23,1800.0,0.31
wYNqGkbHTFq7lmA,False,2016-10-26,1025,20,1700.0,0.34
3Q84AZBiUZ9AII2,False,2015-06-03,1465,244,3200.0,0.24
YwPLEI3NYWYvfOh,False,2017-02-13,495,68,1800.0,0.06
gLg4LWeouIiJSLf,False,2015-05-21,1981,62,2000.0,0.17
7SBZLeRm6oY2YSD,True,2019-03-17,465,100,2000.0,0.46
eXOCvIcJraowbvE,True,2019-08-02,1346,183,1300.0,0.43
FvgMAjFnjdyJfwb,True,2015-05-09,345,217,2700.0,0.2
IB5eSM0f36Lrq2v,False,2016-11-21,648,4,1700.0,0.26
zbvvviuPf6iUqhP,False,2014-05-01,4310,12,2400.0,0.26
Y5TMWyRzaObXLu3,False,2015-03-26,2330,86,2800.0,0.38
z8PBwBXlTcK4L9T,False,2015-05-08,864,23,2000.0,0.23
EDHn7sHoWZ7kj2Y,False,2016-11-30,431,48,1400.0,0.03
7I2BstM6PCmwyUT,False,2015-06-18,1114,46,2200.0,0.19
EHZBUwRpCmHYBzY,False,2019-03-10,726,4,2200.0,0.05
fRs1VObpw0fUCJK,True,2019-09-11,1304,36,1900.0,0.06
xkvZSdGL5QE77Db,False,2015-04-14,884,78,2100.0,0.09
J9jKp7fmyB2xjbE,False,2015-04-18,2724,16,2600.0,0.31
Xn88gEvQfYyE7Ow,True,2019-11-08,1801,50,1700.0,0.4
gpK6Kh9gVCJYcmb,True,2019-10-07,1114,2,2300.0,0.49
prlXvGpu3e0a8M5,False,2015-06-25,2107,68,2100.0,0.34
KAdydo3j35BIXRe,False,2014-07-20,1786,18,1900.0,0.25
Og4F8YL66cVlC8c,False,2014-08-01,1444,67,2200.0,0.25
2jhHW9mk999OpkN,False,2015-04-01,776,104,2300.0,0.2
iV37yVFlhoX7weW,False,2015-09-29,640,119,1300.0,0.16
PpWVAdpvgYNeckn,False,2014-05-01,2228,149,2600.0,0.24
V6TkYZik8hzcxJI,True,2016-04-13,481,156,2700.0,0.35
nhV5L0Qlw8oXt7Q,True,2019-01-05,424,103,2400.0,0.13
Y5rTVcmvPyHOZUQ,True,2019-08-31,218,45,2000.0,0.13
6zyF1s0lSEURtyM,False,2015-10-19,749,55,2000.0,0.13
292B4ZHiDXPOBea,True,2019-08-21,453,143,2700.0,0.15
zZd1zRNmtHmRjpH,False,2014-05-01,2535,54,2000.0,0.1
BRJAolPgUSTq7Ku,False,2014-08-18,925,173,2300.0,0.19
mTg9OW0567C0t10,True,2019-07-15,1664,19,2100.0,0.28
wY9ufWcIHLI6SgQ,False,2014-05-01,3889,17,1900.0,0.04
PoCMc9wOKcxVQ6W,True,2019-06-02,2509,181,2200.0,0.25
ijQINFK5q9xsELy,False,2015-04-01,1705,146,2700.0,0.2
EkW52pZ4ScguBWa,True,2019-10-07,775,78,2100.0,0.35
iMsuKnRfy7LkFfq,False,2015-03-29,911,84,2500.0,0.46
lIwu36RnvWSjdk1,True,2018-12-27,95,116,1300.0,0.08
Oi6SLIVlLsEAJtn,True,2019-07-09,206,166,1300.0,0.09
7Lrv5wUUQ7d7P1K,True,2016-03-05,1768,48,2100.0,0.19
DFI88H31in9Bi2m,True,2019-07-21,226,68,1800.0,0.16
I8JNSpMLPFE0bE9,False,2018-04-19,274,77,1400.0,0.11
yWclPA8LbtIxGH3,True,2019-11-15,3346,0,2000.0,0.08
BHF4ibGxmkyhlXt,True,2019-10-08,2215,68,2400.0,0.21
u12mNcCf5p3YI3A,False,2019-09-01,2043,51,2000.0,0.28
h8w9asoHEqAqBm5,True,2019-11-25,885,138,1600.0,0.21
KYWWgmpTQ93IjjD,True,2019-08-31,257,106,1800.0,0.17
IrZdFqENpLFNdAg,False,2015-04-04,1086,82,2500.0,0.41
T0IG02NQud5ymrt,False,2016-03-28,1677,93,1700.0,0.08
DQQ703iAQeiR5kQ,False,2016-05-29,706,62,1600.0,0.12
HzuTuFJdjHwgBR8,True,2019-06-26,582,185,1400.0,0.09
jKXn8QsgTC0mlrn,False,2014-05-01,2471,60,1800.0,0.04
c1qBV3JurPy06Dw,True,2019-10-21,1394,129,2800.0,0.25
G5HIawUCNf8E7cb,False,2014-06-20,2946,74,1900.0,0.1
psAJJFN8Dkaoq2q,False,2017-03-13,276,39,2300.0,0.36
2HO9fDTLTDm5CNi,False,2016-06-09,101,155,2200.0,0.09
r9OdrhYzmE4hKBy,True,2019-07-29,2064,60,1400.0,0.28
YbvLfQbjFRvY8oU,False,2014-11-16,1345,227,2800.0,0.21
yhUIXOVYLYEoy8x,False,2017-11-06,215,86,2500.0,0.4
FhPHEcButEJPYUN,True,2019-08-24,1397,77,2300.0,0.29
q74Ie3slpdDRjL3,True,2019-04-27,874,129,2500.0,0.32
GjxKeghWBZvgveB,False,2017-11-06,509,50,2300.0,0.4
ZFROl7WW2bTPYkz,False,2017-11-08,690,128,1500.0,0.14
lbkm3M5QwhbG1TB,True,2019-01-22,1845,96,2100.0,0.18
p8MWDUgI9un5F2q,False,2014-05-01,2396,205,2500.0,0.14
5GQfjbCDIaC53u5,True,2019-05-04,469,37,2400.0,0.46
1JHGozdamotQILZ,False,2015-04-05,131,195,2200.0,0.07
D65do7TUoYePzgl,False,2015-08-25,167,113,1800.0,0.07
hqGK3BS6dofkGcR,True,2019-06-25,304,41,2600.0,0.44
r6ApdQ3LEzqZUMJ,True,2019-12-09,1858,29,2200.0,0.39
yYdo5xVRMBm3KFQ,False,2016-05-07,9,123,2500.0,0.28
Az6XXU2zbFXsV9h,True,2019-12-03,1225,39,2200.0,0.41
MC3UU4w36782sgz,False,2015-06-30,494,79,1700.0,0.1
z2yRr0BlVldgUea,True,2019-10-03,1151,107,2000.0,0.13
3315AsvcecdJ6qR,False,2014-06-17,1715,120,2500.0,0.27
MubJuAt7tkzKhqQ,False,2014-11-04,1650,9,1800.0,0.24
dxO8lx9aihY8ZLF,False,2016-05-14,351,115,2300.0,0.12
qUFqNjiIkxInHoh,False,2016-06-24,30,32,1800.0,0.42
Hp9cvlCM4SOkCeh,False,2015-09-07,46,39,1400.0,0.13
OXAb2V07Dr8LMDO,True,2017-03-26,191,0,1900.0,0.15
tuYqBQOdbgfdg4C,True,2018-08-02,91,32,2100.0,0.33
lO0moe8PXlukQpD,True,2019-07-24,1116,155,1400.0,0.24
KMNH8JJRRSDzCxM,True,2019-03-17,158,179,3300.0,0.49
nNFSLVUMaZo2p8b,False,2015-04-19,142,33,1800.0,0.18
RemEEDrAaNNby60,True,2019-08-31,1060,42,2300.0,0.26
K0JpOClfR1wj4s8,False,2018-08-31,267,144,2800.0,0.29
c8RKvBhxJSNd7mN,True,2018-11-15,126,141,2900.0,0.45
3O9DRxBB0Wq31LQ,True,2017-04-18,1627,274,1000.0,0.18
P0693sFGRIjSkjh,False,2015-01-04,746,15,2000.0,0.21
knVBD73YU78V6TD,True,2019-03-17,170,107,1600.0,0.24
KWjJD0YfEmcsg08,True,2019-08-31,718,72,2600.0,0.4
WZe9jlf9LV86MnP,False,2014-06-02,1815,51,1600.0,0.37
hEwrCkj0QNVOqT9,True,2019-08-13,940,58,1500.0,0.12
S7dzy5SJcmAj3ai,False,2017-10-17,430,175,3000.0,0.44
DZ2Nrwt61b4LsuW,False,2015-04-10,851,88,1300.0,0.26
eKI1565qzcEW1dQ,False,2017-10-31,433,140,1100.0,0.02
vXBZMUHHsSh6wPT,True,2017-11-15,631,71,2400.0,0.47
RBksZcgH42UQSS1,False,2017-12-01,543,43,2100.0,0.43
E8uLlmi9BnM5kYj,True,2019-11-13,1295,110,1900.0,0.33
sqShYryYHWrpEY3,False,2017-12-25,423,61,1600.0,0.06
n0p3uPv9Fa4yoND,False,2017-12-26,374,151,2500.0,0.11
Xzj5JmiRE2PJvQc,True,2019-09-07,136,119,2100.0,0.36
0vd42csvNegflJk,False,2015-04-04,137,266,2400.0,0.04
qqiwZqpyLJluOLk,True,2019-09-02,278,102,1700.0,0.13
KNUhKt3q9iYi6hv,False,2018-11-25,616,20,1600.0,0.09
wRb82Uz5gPrV0Z5,False,2015-04-08,1724,204,2800.0,0.09
64iaIvMXQDrUVgO,True,2019-11-03,2025,116,2800.0,0.51
N7NvfG0kmM37k2A,False,2017-06-03,372,1,1500.0,0.16
J4OgVBVKW66GTiN,True,2017-10-22,98,125,2600.0,0.28
T6txLot9tjIYCDy,True,2016-04-25,183,23,2000.0,0.31
Mfo7HGJMP6R7Jc0,True,2016-03-03,1831,167,1300.0,0.11
JVvp6zdOOOe9mxd,False,2017-02-26,142,21,1800.0,0.05
VITKaeADZlHeP3J,False,2014-11-20,1596,30,1700.0,0.16
L1kKqYfOG6O9BcH,False,2015-04-15,1909,11,2200.0,0.14
6KM2zYE53zA5jTD,True,2019-09-01,1129,77,1800.0,0.3
Cgy4fo0YMaEClT4,False,2017-05-26,324,17,2300.0,0.2
KnxCLaFI1LHaBd4,True,2019-09-01,1902,163,2700.0,0.4
skG9GIel7cnGDlB,False,2015-04-01,1396,14,1600.0,0.06
4KjbphjAA0kGK5L,False,2014-05-01,1577,165,2500.0,0.53
WBF6QCg92ROoX3n,False,2015-08-30,57,340,3200.0,0.26
hyVpDJtyKWqGbOH,True,2014-04-21,4174,31,1500.0,0.1
210xjvEXmyZXqii,False,2015-09-02,985,42,2000.0,0.12
fMC9svkuBEtkxTo,True,2019-05-19,139,71,2300.0,0.19
MMeRRvfL6mhBaO0,False,2014-09-09,1941,158,2500.0,0.14
elRoS4BzTdxMctU,True,2019-10-18,1401,28,2500.0,0.23
dEzmopO8aK6lM1L,True,2019-05-22,644,45,2400.0,0.35
XnC6leEGwfUKoIf,True,2019-07-22,576,62,3100.0,0.54
bCU9riu6PwWbN4v,False,2015-08-06,263,136,2500.0,0.31
WBr2eYa2lfkhlqH,True,2019-08-22,1041,105,2800.0,0.36
OjJumvsFvfzRV4z,False,2015-07-30,345,172,2500.0,0.19
34vqXmll5PEfsGg,False,2017-07-30,776,46,1900.0,0.22
PYpSMGlrb2VgvIi,False,2015-03-26,2179,1,2300.0,0.31
I8I0IUCIpXnXPRv,False,2015-04-08,1793,43,2100.0,0.09
9lNgbRTEt9ZKjRB,False,2015-04-03,1276,74,2000.0,0.07
oSBZSzQ9HzfHVGN,True,2019-08-12,1587,84,1900.0,0.03
kKFk8VUlDc9WK4H,True,2019-08-05,1134,99,2400.0,0.15
7BkXPZgHq3vugKz,True,2015-07-22,358,121,2100.0,0.19
04ar8TirPuJbq8Y,True,2019-10-07,1883,30,1900.0,0.11
es1T75Ba8Cugtwf,True,2019-08-15,1200,80,1800.0,0.4
Cq0CUFQvRDWDxl0,False,2014-12-08,2338,79,2400.0,0.1
R4GWCiIBvcMJLPg,True,2019-10-20,1031,45,2400.0,0.19
QiMUHw3Ou07uBJY,False,2015-07-14,188,292,3000.0,0.32
MwCCI08a68l0flN,False,2014-06-21,1153,6,1600.0,0.16
1QSqw8chTUgIKEN,True,2019-07-22,2776,70,1900.0,0.2
Svop3QX56qLP36E,True,2016-02-28,832,152,1300.0,0.23
XubnX79C1YU6CDb,True,2019-05-25,204,97,1500.0,0.01
ant0mfIzS09xYhH,True,2016-02-15,2138,84,2400.0,0.02
s7vYiSQcoN8NlAD,True,2015-11-10,1491,117,1400.0,0.05
odovJo6c2nnGvqp,False,2014-11-06,1627,50,1600.0,0.13
YT2FDtnY0JrRjsX,False,2014-11-28,113,16,1500.0,0.14
VQscbfNGbOnQa06,True,2019-06-09,624,116,1200.0,0.03
fEvjFBdebuTvqfm,True,2015-10-31,1218,205,3100.0,0.32
hDmxWYeXbyZ1iwV,True,2019-06-02,970,292,1000.0,0.16
vCCILOpmL404GMB,False,2014-12-19,1214,67,2100.0,0.28
rEnofg1bnXWScwm,True,2019-10-30,665,195,1700.0,0.28
uiQ5yYTW1aV9hGF,False,2017-01-17,45,16,1800.0,0.19
QXZRYSFJ3iYb61R,True,2019-08-21,226,29,2300.0,0.2
sLTjTXaEutjilLt,True,2015-09-29,1638,65,1900.0,0.18
n7pHcxTi4pr9RvP,False,2015-10-19,735,86,2000.0,0.27
Vgz4ybiwOkOUb1G,False,2015-10-13,717,241,3200.0,0.33
rOiQk70IQZ4E38e,True,2019-10-17,1247,155,1300.0,0.13
qaAqvCqb88jeU1c,False,2015-07-03,1189,19,2000.0,0.21
SsP4VYigS1k7cba,False,2015-12-20,1731,28,2100.0,0.21
o6Wk9MfR2yBqBCm,True,2019-10-10,1768,40,1900.0,0.17
JZGVEHe6O4CqheV,False,2014-10-11,2050,1,1700.0,0.02
2Ov4Nwz3GP746Zw,True,2019-09-14,873,84,2200.0,0.46
kp7UvMKyNKQcZzn,False,2014-12-01,1479,262,2800.0,0.13
BIcaaDO2hJL9bLC,False,2015-12-16,887,90,1600.0,0.34
DB6lG8lSCw161An,True,2015-11-22,7,186,1000.0,0.32
WUbmmUPWeasyhVj,True,2019-10-21,1846,81,1800.0,0.28
6mHXmVujnqaAXL5,False,2016-12-30,288,158,800.0,0.01
bHmHCvxzV97RJGV,True,2014-11-10,1097,39,2000.0,0.19
AQdlck5HpIHjJR1,True,2019-09-25,954,153,1800.0,0.45
rsl22xbmniICmyH,True,2019-06-26,1287,91,2200.0,0.21
pGMXvjAucxYTkzv,True,2016-08-22,624,107,2400.0,0.52
jyBi7oPCHXA1rlI,False,2015-06-29,620,1,1700.0,0.12
YiYL24Wbn5XCjVq,False,2015-06-06,1950,52,2000.0,0.26
2lBGSbN29000OpY,False,2015-05-20,2704,55,2200.0,0.38
1i1KSCAoRSinwor,False,2015-05-19,2017,126,1800.0,0.1
7UNEHfA8ml7h5DQ,True,2019-07-31,146,78,1600.0,0.26
qM497Fx3yHyCzja,True,2016-11-29,605,56,2200.0,0.21
EmPH7nvMh1Jkg59,True,2019-10-22,2806,110,2900.0,0.28
W9YapLdCgeEqMvK,False,2015-05-06,1822,37,2100.0,0.23
V8LRwtO7OPQJGUP,False,2017-01-06,1779,116,1800.0,0.2
dbl9OfGwLeQq6eB,False,2016-06-13,899,77,2300.0,0.03
RLyRitTm4XgYqFm,True,2019-08-02,187,9,1900.0,0.0
RiO9tk9zhYfljrW,False,2017-01-11,63,9,2000.0,0.32
KfPW1HRFd7Uf2j2,False,2016-08-13,520,84,2300.0,0.19
irbGEzFFpbSJ9A2,False,2015-06-21,119,133,2400.0,0.21
cYwaZ4OR9kRzjN9,True,2019-09-25,1124,164,1200.0,0.01
uHn4Wx5nwL1Wd7e,False,2015-05-20,896,9,1700.0,0.23
ruJ9v1AL6QYRXiE,False,2015-06-08,350,4,1300.0,0.11
DPla63wn2P12skT,True,2019-08-24,651,59,2900.0,0.48
slhc8c2nNJXzpQH,True,2019-09-14,1671,88,2800.0,0.57
b6mBxfmoubFOjFB,True,2019-08-26,1696,48,2100.0,0.19
7iyWuRkvHDYVVYG,False,2017-01-29,1344,48,2500.0,0.15
kLHeaWUq8uGiWuw,False,2015-05-17,824,207,2800.0,0.3
IO9jIpCDBvauKFv,True,2019-03-17,55,22,2200.0,0.21
YofBhcSDf3O4OGG,True,2019-03-27,241,188,1300.0,0.22
Jw2qcDCJ4D7Jyk9,True,2019-03-17,679,47,2500.0,0.17
qdPOyqeWMygngHm,True,2019-08-12,713,39,2200.0,0.23
aRypbyysbDRJNnA,True,2019-03-17,10,221,1200.0,0.33
thbXJgqIVb9PABo,True,2019-10-17,1017,28,2200.0,0.35
tdPf78XgNhcX4dW,True,2019-01-05,672,10,1900.0,0.21
GEN13xzH5LC6vWE,True,2015-09-28,1842,102,1700.0,0.09
lmviPUUTE0UtUKy,True,2019-08-12,557,141,2000.0,0.16
VD0SO5yPO0Zn0xq,True,2019-03-17,1176,24,2500.0,0.34
BRQ26ICeMP9ZM10,True,2019-08-24,1531,21,1800.0,0.14
QNGGXkh1NBSy22E,True,2019-08-15,719,82,1800.0,0.31
RbWMrSFmA9eN6yO,True,2019-06-16,825,77,1400.0,0.15
vcvWaigbtPKIzyD,True,2019-08-26,1194,20,2000.0,0.27
kMsWVTV8GIF1Jf3,True,2019-08-25,190,78,2200.0,0.34
lMt5VrfsXanfwqQ,True,2019-07-15,350,9,2100.0,0.12
d1fhjGib1dj2mYk,True,2019-08-07,392,70,2000.0,0.32
7rfY8R2IQjvK78A,True,2019-08-02,292,208,3400.0,0.5
VPYAYQHHRT6NGHJ,True,2019-05-25,524,74,2700.0,0.45
INktLxzVIl7KVp3,True,2019-08-13,1201,96,1400.0,0.19
UNZubOQ9yYtUHI3,True,2019-08-14,1007,8,2000.0,0.25
6HgvS3zHgr53E4y,True,2019-07-15,1470,140,2600.0,0.24
Rll5nXHBw8fgXMt,False,2019-05-11,170,98,2500.0,0.32
igiWERGF9SQ2RqG,True,2019-04-02,209,197,1200.0,0.14
2rY8usvol4bEkWM,True,2019-08-21,1398,42,2700.0,0.54
70LdLez9dZ1L5QR,True,2019-03-02,599,13,2700.0,0.5
DyzR71lvow92q3C,True,2019-08-03,1736,75,1600.0,0.41
W4GOEPExZjuZKLU,True,2019-08-05,150,234,1300.0,0.21
KHfcSgzwaGLIq5w,False,2014-06-16,2140,55,1100.0,0.09
gG1KwNox6x1sLMF,True,2019-08-14,1790,37,1600.0,0.32
xsWa8bxCOkQYbxv,True,2019-08-14,889,67,2100.0,0.0
ypOEVerWhlhiV8P,False,2014-12-31,1985,126,1500.0,0.11
QZ8bOlS0USNrxVH,True,2019-03-17,41,151,1500.0,0.21
HZE6vVqyKDRCdqm,True,2019-08-07,22,18,2900.0,0.48
rXzC46BB0rW9Ekh,False,2014-06-28,490,52,1600.0,0.11
LklyeJGy4zHyZaH,True,2015-10-27,506,27,1800.0,0.35
0ifUILFn6uH4RMl,False,2015-10-22,1152,14,1800.0,0.17
QPy2DGQRUvcRcNi,True,2015-10-20,304,48,1300.0,0.2
U9iXBftX8Oq9Fo9,True,2018-09-25,870,80,2700.0,0.52
oObWAiKJLvDJz4J,False,2014-11-24,1875,34,2200.0,0.26
BdzwJDkfppxkriz,False,2014-12-07,3366,141,1600.0,0.15
iEpKRYOfAtXPqoQ,False,2015-10-20,291,19,2200.0,0.55
9AZSKTVwO3Z7rIo,True,2015-10-27,451,246,2600.0,0.19
gfYwZtedc3JsbAZ,False,2015-09-02,1154,80,1600.0,0.13
TcGrvAo2cXI83TB,True,2019-10-18,863,215,1300.0,0.21
PzV7EiG84qI350H,True,2019-10-19,1058,18,2100.0,0.33
ZWxQ26KIc8RgvRc,False,2015-08-19,1135,203,2700.0,0.1
tS6IfwPUB37MvKA,True,2019-05-25,2041,141,2200.0,0.19
ycCkBY3GT0shuMG,False,2015-11-14,777,37,1800.0,0.19
tyzUmvlTv09uSXF,True,2019-10-14,1777,51,1900.0,0.04
6UjMDND3dfWsrpm,True,2015-12-19,776,189,2800.0,0.13
hCDOkbNsydUH8ia,True,2018-09-27,843,278,3300.0,0.3
fuFUt5KGNEnY2GV,True,2019-10-10,2063,109,2900.0,0.19
ED4PXtuYtdmdspX,False,2016-01-12,666,59,2000.0,0.42
JbF3gVrrU1v7RtP,True,2019-10-10,2074,43,2300.0,0.59
zJUpBsHzULZuKdV,True,2019-10-08,1081,170,1800.0,0.3
M4hnElfkhpd7Xnx,True,2019-10-08,1615,146,2800.0,0.29
Npe15OKwOSFVJ5n,False,2016-03-21,800,103,1700.0,0.3
GJs3Qt7AyfAfe57,False,2014-09-06,1411,67,2400.0,0.35
zP63kFblmlpDSo4,True,2016-04-18,709,58,1500.0,0.08
cYeGkvA841GZUuU,False,2016-04-29,15,61,1800.0,0.11
IFCswD7wkgLsplu,True,2019-05-08,167,72,2400.0,0.15
uCmEVHJdLI1IRir,False,2019-08-10,216,181,1300.0,0.2
njnYrTL2jHxGhI9,False,2016-05-16,1905,35,2300.0,0.16
zNxExBOv04MP4bH,True,2019-10-19,626,44,2500.0,0.25
5ecxsPxjTiBNZmJ,False,2015-05-15,1073,12,2400.0,0.51
QhY6fEMmrP3TuOr,False,2014-06-05,139,195,2100.0,0.07
jL7vnOjyqPO7t4b,False,2015-04-06,600,49,1700.0,0.33
x7KXQ3izC77UGQg,False,2015-04-09,1398,118,2800.0,0.39
LQHwvWEJpaNiwcX,False,2015-04-09,369,134,2700.0,0.52
XzHbIXeadZMcdWD,False,2015-03-26,404,28,1200.0,0.03
ja9GTyx1QnbsvRH,False,2015-04-12,979,24,1600.0,0.02
On8HRWW7q1vL5Di,False,2015-04-13,1300,36,1500.0,0.04
k1jkGuYH8Gp3gvp,False,2015-04-15,1044,3,1900.0,0.21
9svfQkZ2xJGnTgE,False,2015-04-18,498,72,1900.0,0.48
BWgGQXthCp5gEoJ,False,2015-04-19,168,191,2100.0,0.03
kjSdgC2dvWLu8vD,False,2015-03-29,679,21,2100.0,0.36
74io9MBKihmz8jX,True,2019-11-13,3385,154,1300.0,0.24
OhZ4zznLPu43Pg0,False,2014-10-11,2130,38,2300.0,0.51
uLJe7G9J9Bsdgg6,True,2019-11-13,1430,89,1800.0,0.24
Ld0lfdl6hKWLxuN,False,2015-07-06,483,56,1500.0,0.12
zzPjCnIWXSrmn9N,False,2015-05-06,1523,45,2300.0,0.28
37t1tEG0rawEPeK,True,2019-10-28,1211,315,1200.0,0.23
TjwyInKoqcKNK7v,False,2015-05-09,1469,220,3000.0,0.2
qIznKVrwHSUJpFI,True,2019-10-21,678,58,2300.0,0.36
JEUWaGx0C4EWFJq,False,2015-07-08,656,208,2800.0,0.27
US5nEvP5tTokLQj,True,2019-08-31,324,24,2400.0,0.27
MhoxAlcGzDPhwaY,True,2019-10-03,1191,122,2900.0,0.17
eM29D6uZ52JsU0K,False,2016-07-09,1255,94,2800.0,0.46
dNX7H30LTfUREqY,False,2015-05-10,1350,104,1600.0,0.33
o23E2Th7vFx1MpF,False,2015-06-18,924,25,1800.0,0.15
Pmzpk0NYJjDP1G7,True,2019-10-23,1715,86,2700.0,0.29
IZbBazohkiPLTc2,False,2015-07-14,258,165,2300.0,0.19
QUzzZ9776NBRqrm,True,2019-10-19,1382,63,2500.0,0.25
h1mvHLUIrnM38kY,False,2016-09-14,419,22,1800.0,0.03
q8tOx2OOQQuwAoQ,False,2015-03-29,1675,9,2000.0,0.17
horzXo8yRCYnS5Z,True,2019-11-02,1921,10,2500.0,0.48
YPnLX5pYAJNQuG4,True,2019-10-19,2161,39,2000.0,0.14
DohQqcvmVM22RH9,True,2019-10-29,8,15,2900.0,0.48
gKYf0GFfH6swCKu,False,2014-06-06,436,133,1800.0,0.05
Rk5w2nbPic6vMnR,False,2017-02-02,141,99,2100.0,0.1
UfzQ6YtQmQbNGJY,True,2017-02-05,773,64,1900.0,0.21
LH8r2YDWpxLOcgI,False,2016-06-06,289,23,2300.0,0.35
dAVmEgL9AGCqlbD,True,2019-09-11,2374,10,1900.0,0.24
zH8eZDudaLObJqb,True,2017-04-09,825,115,3000.0,0.51
f5GK1Ji5UnjNrDU,True,2019-09-07,1081,188,1300.0,0.22
OHqVkd4CdeVx8pG,True,2019-09-05,706,127,2500.0,0.05
Hu1U7Ux9OedVsis,True,2019-09-18,1544,41,2400.0,0.49
qLl7YrJBxkXAzRz,False,2017-10-12,1498,271,3000.0,0.42
XnQWMvQgpII2MHd,False,2017-12-04,674,141,2200.0,0.16
GRfbqRE5rk1BcpP,False,2017-12-12,435,108,2000.0,0.36
RPQqgomqpfYxu3S,False,2018-01-01,22,154,1200.0,0.23
wW4U3Ae6e5u07Dk,False,2015-06-25,969,47,2200.0,0.28
rEHQ6zrRMwGcy5j,False,2017-01-13,269,128,2500.0,0.32
h28mRyJ8QkJwdZN,False,2016-07-16,665,209,2400.0,0.01
zlRDrl1KEWc2GXn,True,2019-09-25,2898,70,2200.0,0.44
CCcZEauHqXrTUJe,False,2016-07-13,2568,40,2600.0,0.44
3Wqgcqmdty9RWcn,True,2019-09-17,45,115,1700.0,0.2
iUffYoZ154IxoRY,True,2018-07-17,236,22,1600.0,0.07
l3ma7s6MN1HTGjx,False,2017-10-21,883,43,1900.0,0.17
JkWp99ZlNfeMsHC,False,2018-02-09,10,164,2900.0,0.37
NUUU0JIkGF9HlLC,True,2019-09-25,927,31,1900.0,0.11
n4Mw6pblVR8hkyQ,True,2018-07-09,42,24,2200.0,0.12
pKsuLqWPRxFTmmu,False,2018-05-04,1687,402,500.0,0.0
7fw8NPvtEyq2TZO,True,2018-03-22,373,41,1600.0,0.04
nbu6UZ9dNspQBwI,False,2018-01-13,118,62,2400.0,0.42
FQ8Tnu2MS9CyB3C,True,2019-08-12,354,18,2100.0,0.31
mBXlpQy5bota5XP,True,2019-11-19,715,78,1600.0,0.09
oqnFeu8rIgZ9J4W,False,2015-03-20,1274,343,3700.0,0.59
N6y7FPItdafBEMv,True,2016-03-22,2318,5,2800.0,0.47
Z6RZ2UZ8txuFlAl,False,2017-09-12,835,22,2000.0,0.19
duPviLGQcpGNF89,False,2015-05-14,1191,23,2000.0,0.22
mzXTsRrN6Cc85dr,False,2015-05-05,1276,41,2100.0,0.22
DfX5BKFuLwYyXip,False,2017-11-15,1252,185,1400.0,0.2
n3s6vYByHiS0hd0,False,2015-04-18,1550,101,2300.0,0.22
guMgONGmzSH7xfa,False,2016-10-28,1439,56,2700.0,0.36
Rcx4BqdcZkZSyRc,False,2016-11-28,654,280,3300.0,0.43
dgK4XKA0fkmav5f,True,2019-10-30,1430,227,1100.0,0.17
6Dhlxtb4dk5rbqp,False,2015-05-12,1761,82,2500.0,0.41
okNex5HDUluizlF,True,2017-07-12,24,32,2400.0,0.49
1XYY70u3UwXGwYw,False,2016-07-30,17,24,1700.0,0.05
HFlS0ECyxbT1L8U,False,2015-04-16,1836,54,2600.0,0.43
8D0Kpx0eX2hUgLr,False,2015-06-21,1330,15,2100.0,0.31
SOMZzOOtahQ8CvQ,False,2015-06-11,1577,157,2700.0,0.23
J5Bx6wvxoqDXveP,False,2015-04-01,2346,13,2100.0,0.16
7W6JpzAzyzRic7L,False,2014-06-03,2272,72,2400.0,0.35
6bb9Qh1D8BzvIq1,False,2017-05-14,696,78,2100.0,0.18
KoIlsMmQI6Ww91J,True,2019-08-04,1034,103,2600.0,0.42
WI0NVZe0HSdqFWu,False,2015-03-28,1789,208,2800.0,0.19
mSu9coeNzNXAigY,True,2019-08-12,1124,74,2600.0,0.42
fhZJTeFcZYVKE8d,True,2019-08-12,166,121,3100.0,0.33
kuZ2z6R2qx0QMzl,True,2019-08-12,434,169,1400.0,0.12
aqXkvYUML6ZDKJp,False,2015-03-29,586,17,1500.0,0.04
HKHKwO8bzEJdvyu,True,2016-06-07,136,83,2100.0,0.03
gTFHvmqTwyeY7Mh,False,2014-06-24,715,183,2500.0,0.19
2CPUMkBO4RjDqcA,True,2019-05-08,798,138,1900.0,0.47
wmJ5bTSdyh9Msrx,False,2015-04-01,2478,6,2000.0,0.11
