user,item,item_group,rating
NgiIKjZUVZtoKtt,TgyPi57d6z2gtCW,21,5.0
jz3AyJmw3on846Y,Xec3lFBLSGfzE7C,35,5.0
Ff7qhoEXGD73PLE,Xec3lFBLSGfzE7C,35,5.0
p3aaoDQJHcJI8l0,bOncvGzvsjbVTln,17,5.0
TQOAHiBwL076K5B,duaWnDBQm8WcDQT,23,4.0
dSRQkkLgpC5KEwO,Sr3IIs9bNKDY6IE,5,5.0
D92xgwtyfxPB7Es,lyUZVud1V05kSbP,2,5.0
GB322qeV8GrhcGl,WbXFvfXRMv6NfH5,3,5.0
2r7QtimcmSLv5Zl,WbXFvfXRMv6NfH5,3,5.0
wxlgExbluoPwcL0,WbXFvfXRMv6NfH5,3,5.0
iT2Ek2p3uiQuPxN,WbXFvfXRMv6NfH5,3,5.0
fPFNru4ETGvOAJB,GQuhidxr8cKZTCF,16,5.0
fPFNru4ETGvOAJB,cgrg1Z3CYVCDi6Q,16,4.0
xWI4FoqAPiSpJuO,cgrg1Z3CYVCDi6Q,16,5.0
4QgeU6fAwq4Fg32,vmYLBf6SKSdfyul,44,5.0
LkJ97vL6L3M4qX5,4jtoRHUrN3WCg8j,9,5.0
a9Hp0TdAoPQ9rC4,4jtoRHUrN3WCg8j,9,4.0
eG9rpqe9fsP4Ntf,mbiJdEGmspsqiK6,0,5.0
7PTrHgdOnTt8t8l,sbYfZfNSgnd0ZZE,3,1.0
980aia7iGYiqt9X,56NtNaWojyagmYL,34,4.0
KruA9g7jl7sIv8i,56NtNaWojyagmYL,34,4.0
MpY6niFOIe3loWR,56NtNaWojyagmYL,34,5.0
fBy00YJcusdoLWR,56NtNaWojyagmYL,34,5.0
FJngFNbDEhgZ1Ww,56NtNaWojyagmYL,34,4.0
kGkYU9RsGFgITZK,56NtNaWojyagmYL,34,5.0
iAXleYQQ2EAj5yl,56NtNaWojyagmYL,34,1.0
JLAsfvm2msx1Upm,56NtNaWojyagmYL,34,3.0
a9Hp0TdAoPQ9rC4,56NtNaWojyagmYL,34,4.0
mZfJylSkSyz5Y1Y,56NtNaWojyagmYL,34,5.0
pez0thsTyiqi3UX,56NtNaWojyagmYL,34,1.0
ippnAjnOK5f2JAC,56NtNaWojyagmYL,34,5.0
N9xhb0bVJBz2N1l,56NtNaWojyagmYL,34,1.0
lTrg7Yx7z5ctVBc,56NtNaWojyagmYL,34,5.0
b65FEnrmTI94eFA,56NtNaWojyagmYL,34,2.0
P7SAQ7Ciw242VDH,56NtNaWojyagmYL,34,4.0
1zrxjKIASRFiu3y,56NtNaWojyagmYL,34,5.0
980aia7iGYiqt9X,mdBOWAyqDTXIpBi,34,4.0
KruA9g7jl7sIv8i,mdBOWAyqDTXIpBi,34,4.0
MpY6niFOIe3loWR,mdBOWAyqDTXIpBi,34,5.0
fBy00YJcusdoLWR,mdBOWAyqDTXIpBi,34,5.0
FJngFNbDEhgZ1Ww,mdBOWAyqDTXIpBi,34,4.0
kGkYU9RsGFgITZK,mdBOWAyqDTXIpBi,34,5.0
iAXleYQQ2EAj5yl,mdBOWAyqDTXIpBi,34,1.0
JLAsfvm2msx1Upm,mdBOWAyqDTXIpBi,34,3.0
a9Hp0TdAoPQ9rC4,mdBOWAyqDTXIpBi,34,4.0
mZfJylSkSyz5Y1Y,mdBOWAyqDTXIpBi,34,5.0
pez0thsTyiqi3UX,mdBOWAyqDTXIpBi,34,1.0
ippnAjnOK5f2JAC,mdBOWAyqDTXIpBi,34,5.0
N9xhb0bVJBz2N1l,mdBOWAyqDTXIpBi,34,1.0
lTrg7Yx7z5ctVBc,mdBOWAyqDTXIpBi,34,5.0
b65FEnrmTI94eFA,mdBOWAyqDTXIpBi,34,2.0
P7SAQ7Ciw242VDH,mdBOWAyqDTXIpBi,34,4.0
1zrxjKIASRFiu3y,mdBOWAyqDTXIpBi,34,5.0
980aia7iGYiqt9X,ALpFX4VV7TPSLvW,34,4.0
KruA9g7jl7sIv8i,ALpFX4VV7TPSLvW,34,4.0
MpY6niFOIe3loWR,ALpFX4VV7TPSLvW,34,5.0
fBy00YJcusdoLWR,ALpFX4VV7TPSLvW,34,5.0
FJngFNbDEhgZ1Ww,ALpFX4VV7TPSLvW,34,4.0
kGkYU9RsGFgITZK,ALpFX4VV7TPSLvW,34,5.0
iAXleYQQ2EAj5yl,ALpFX4VV7TPSLvW,34,1.0
JLAsfvm2msx1Upm,ALpFX4VV7TPSLvW,34,3.0
a9Hp0TdAoPQ9rC4,ALpFX4VV7TPSLvW,34,4.0
mZfJylSkSyz5Y1Y,ALpFX4VV7TPSLvW,34,5.0
pez0thsTyiqi3UX,ALpFX4VV7TPSLvW,34,1.0
ippnAjnOK5f2JAC,ALpFX4VV7TPSLvW,34,5.0
N9xhb0bVJBz2N1l,ALpFX4VV7TPSLvW,34,1.0
lTrg7Yx7z5ctVBc,ALpFX4VV7TPSLvW,34,5.0
b65FEnrmTI94eFA,ALpFX4VV7TPSLvW,34,2.0
P7SAQ7Ciw242VDH,ALpFX4VV7TPSLvW,34,4.0
1zrxjKIASRFiu3y,ALpFX4VV7TPSLvW,34,5.0
a9Hp0TdAoPQ9rC4,QjS2THDL5QfssdN,37,5.0
xpOBGPtdN1AJmv8,QjS2THDL5QfssdN,37,4.0
Nj682xfv7Kv5B86,QjS2THDL5QfssdN,37,4.0
pvyRkZUn107KXYv,QjS2THDL5QfssdN,37,4.0
a9Hp0TdAoPQ9rC4,yfp7vlV4d8592YI,37,5.0
xpOBGPtdN1AJmv8,yfp7vlV4d8592YI,37,4.0
Nj682xfv7Kv5B86,yfp7vlV4d8592YI,37,4.0
pvyRkZUn107KXYv,yfp7vlV4d8592YI,37,4.0
a9Hp0TdAoPQ9rC4,RVXtxmT1Ym6RqKA,37,5.0
xpOBGPtdN1AJmv8,RVXtxmT1Ym6RqKA,37,4.0
Nj682xfv7Kv5B86,RVXtxmT1Ym6RqKA,37,4.0
pvyRkZUn107KXYv,RVXtxmT1Ym6RqKA,37,4.0
TdUYdyA71iwHmVF,fvMKb3uoIVg2ULa,1,5.0
iAXleYQQ2EAj5yl,xHxHZMB7zYbUH6S,1,2.0
Ewk2SST1kJOkRlV,xHxHZMB7zYbUH6S,1,5.0
kGkYU9RsGFgITZK,dHs3eVANEaqq2VJ,43,5.0
KKWyYp3OQ3T8daH,dHs3eVANEaqq2VJ,43,5.0
dzRBYB0FMjMFWY9,dHs3eVANEaqq2VJ,43,4.0
PNN7PyUlPHLYUo6,dHs3eVANEaqq2VJ,43,5.0
fPFNru4ETGvOAJB,lHtodcj9vPVA0ts,15,4.0
cwcuAE2k1rbjBtu,lHtodcj9vPVA0ts,15,5.0
RShKSZcaAV9CsgW,lHtodcj9vPVA0ts,15,4.0
ZtYZ3hOc1FGNvN1,lHtodcj9vPVA0ts,15,5.0
7PTrHgdOnTt8t8l,Udtx53L5bBa1eBb,3,2.0
OdokAjsr1Im4Abb,XPh5WK9kcdvGLtG,5,5.0
hTA7AlPfknTzoQp,XPh5WK9kcdvGLtG,5,5.0
WJyTR8To9arg7zn,XPh5WK9kcdvGLtG,5,3.0
ptdvYxyPOVcA1ex,H8916Rh1Gi0b75d,23,5.0
0OGdtkvY0hj3nOg,H8916Rh1Gi0b75d,23,2.0
rnHb8bGs8WZ2Mqe,H8916Rh1Gi0b75d,23,5.0
rHKGckQ3f8bUHAV,nOelyV00P4VUwsJ,44,5.0
gLjghqTmNJv8Tpr,sEPkLiuejQa06QD,14,5.0
ePTB4jB9NVOcviD,sEPkLiuejQa06QD,14,4.0
9Z7SFygeLhnBUms,sEPkLiuejQa06QD,14,4.0
A5Y312nQ2dnNYOG,sEPkLiuejQa06QD,14,5.0
Rk8kcJqRlKXeacm,sEPkLiuejQa06QD,14,4.0
7hEVHlA6gF6sutp,sEPkLiuejQa06QD,14,5.0
iAOgGBCP0wEvWcT,sEPkLiuejQa06QD,14,5.0
AIxhfHmF6g7lrOp,sEPkLiuejQa06QD,14,5.0
iBvMRqAcamzKQbc,VRYEFSKMy0giQfM,35,5.0
Wd8nLHCBHI6T7lo,h9vGyaTpm7Y559N,4,5.0
rqgnRbkkHmAkIdW,h9vGyaTpm7Y559N,4,5.0
2lcPXMOkPL2PKHh,h9vGyaTpm7Y559N,4,3.0
dmrgQsvYrO3MfBJ,h9vGyaTpm7Y559N,4,4.0
XkypFe3J9pQ7ibs,h9vGyaTpm7Y559N,4,3.0
JEMV2jzLFmknAFw,h9vGyaTpm7Y559N,4,4.0
IZ04lrbz2kEovsN,h9vGyaTpm7Y559N,4,4.0
NEthwbhxH2wEorX,zviAXvvOoPkpcao,28,4.0
XnPW66KTKYqBUSC,zviAXvvOoPkpcao,28,5.0
rkH14sLcJPGQENV,PkU4AM7zG10Pegh,34,5.0
pez0thsTyiqi3UX,PkU4AM7zG10Pegh,34,5.0
bRlQX6gUBz7IPuc,F1FdOtMoqm32otF,11,4.0
oYstLE6QzORn48a,F1FdOtMoqm32otF,11,2.0
dSRQkkLgpC5KEwO,F1FdOtMoqm32otF,11,2.0
AJAlONp2QMyZO8B,F1FdOtMoqm32otF,11,4.0
ZtYZ3hOc1FGNvN1,F1FdOtMoqm32otF,11,5.0
M1qjhhrN0sdnJ39,F1FdOtMoqm32otF,11,5.0
8eUVREBjHYow7IW,F1FdOtMoqm32otF,11,5.0
yHkju8Ok2Ah7B8Z,8IrsHfBTdLh2CC0,43,5.0
NangwhGwNVJYEbe,8IrsHfBTdLh2CC0,43,5.0
FRmFDnCgdkySN75,Lwc4yh7GVJAPfB6,5,3.0
CyHPy0eJGPS5CUm,Lwc4yh7GVJAPfB6,5,5.0
D1FeIUh3sXF4L7N,Lwc4yh7GVJAPfB6,5,5.0
pImhXTAFRHbvHsc,Lwc4yh7GVJAPfB6,5,3.0
6sS39ZQdptOUILN,Lwc4yh7GVJAPfB6,5,5.0
H3XfuMKiNWyEMJS,Lwc4yh7GVJAPfB6,5,5.0
dTMIzhWQgA924Zj,Lwc4yh7GVJAPfB6,5,5.0
MFRIroaDtO24BuN,b07wOV3Oz2M4o7h,40,3.0
LjV0iFoQhs2SAI9,jhzT85Db3ibmvyU,22,5.0
x4rWJgicysFUwQH,fAylgnrmYGSzfYY,17,3.0
rkH14sLcJPGQENV,CLpJpWSE2wCZFz7,16,5.0
rTJwrDM1ZeNBokj,JJdiT1vxl4BjBDY,6,5.0
bqMKN0bOrfCqFw5,eemIHQY2FLbjnA3,0,5.0
w8SFSImT9mQhQng,eemIHQY2FLbjnA3,0,4.0
kabCWe9aV9KyqbQ,eemIHQY2FLbjnA3,0,5.0
H3XfuMKiNWyEMJS,eemIHQY2FLbjnA3,0,5.0
FRAQSt1hMceflVH,2KuoigrPd2IJfWJ,6,4.0
iAXleYQQ2EAj5yl,vKU8DtOWMHPyoKc,8,2.0
K5CBIPjSC6AliVv,vKU8DtOWMHPyoKc,8,4.0
7EVqB82HCospMpD,vKU8DtOWMHPyoKc,8,5.0
dSRQkkLgpC5KEwO,5vOKTxPOHlK1VR8,5,5.0
03Opy95xbHus7pi,2Z6sESV8o3UlAk9,10,5.0
ILa07ICBBXHG00L,CG798MQXg6tfezW,40,4.0
YmpiXV85CqwsOlC,RoZfql5tW7sMq82,4,5.0
YmpiXV85CqwsOlC,nnHqJXIjisO3NuI,4,5.0
YmpiXV85CqwsOlC,1BQRKSZc3rRXfF8,4,5.0
J0xQe8iNOGp73Oo,AygzkbbqVPkRDAM,28,5.0
u75E7cQGAYQpZQ2,AygzkbbqVPkRDAM,28,5.0
xzMmalf0UhLo09h,nixGLvA4uOhehEe,3,3.0
dzRBYB0FMjMFWY9,nixGLvA4uOhehEe,3,5.0
ZtYZ3hOc1FGNvN1,nixGLvA4uOhehEe,3,5.0
SHaPB2ImbyiYOdd,J8WOpB6RtyNAJoe,38,3.0
CGpA4zLiKWXvY4r,J8WOpB6RtyNAJoe,38,4.0
SsuvJIHTuMszDrZ,J8WOpB6RtyNAJoe,38,5.0
FRAQSt1hMceflVH,5kPj1ioG4ytMavY,6,4.0
JOOhYqtHFQJPXDS,styW3rD3sIR4YFX,14,5.0
YqOQqGCrnLx9eh8,styW3rD3sIR4YFX,14,5.0
pAOkeUj8fbMw10x,styW3rD3sIR4YFX,14,5.0
R8nq5fvDjxdflXX,Uy52laUy7F9n3LY,12,3.0
YExUCaviosYJBCb,Uy52laUy7F9n3LY,12,5.0
AYuMfA0MP0xTCem,rOSRdR5HHK6n7Fw,47,5.0
pitEm4ause2Yi5A,rOSRdR5HHK6n7Fw,47,5.0
JLAsfvm2msx1Upm,rOSRdR5HHK6n7Fw,47,4.0
oPw3aj7O0APYGef,DNVBY7GVrrBL3Ex,33,5.0
2BnCPHdzvNzdfzF,DNVBY7GVrrBL3Ex,33,5.0
EtdAUjPmFvsKcSy,DNVBY7GVrrBL3Ex,33,5.0
rD99y38LNyAXtuM,DNVBY7GVrrBL3Ex,33,5.0
UZsvZIbpjQrDFeK,DNVBY7GVrrBL3Ex,33,5.0
b7Qnd5YBAKx4sbY,DNVBY7GVrrBL3Ex,33,5.0
j47w6AGmAIuXimD,DNVBY7GVrrBL3Ex,33,4.5
N1sghJ6JZEzUIyS,DNVBY7GVrrBL3Ex,33,5.0
Oa15XD9riblSLxU,vwLqr1IoFFyXI5w,3,4.0
5AT49toVDSYHZoa,vwLqr1IoFFyXI5w,3,4.0
fXhriwnJQ1pIoJV,vwLqr1IoFFyXI5w,3,5.0
TuXNcBkWd4Bu8qm,vwLqr1IoFFyXI5w,3,3.0
aUt2mvdpElwoWwP,z08avB9tOL4Gq3L,39,5.0
d54JRjbopS7uTNn,1mqrkfk597NlmkV,9,5.0
7vJML4CM7tvX5zE,1mqrkfk597NlmkV,9,3.5
qhlk0mNAvW5ZP78,bXFIXs1carTunrw,31,5.0
tLcFJuLFOfWdaS7,bXFIXs1carTunrw,31,4.0
8BRA5GWHMOOUcja,bXFIXs1carTunrw,31,5.0
OMRf2X0Eg4Eth9N,bXFIXs1carTunrw,31,5.0
1IGK1GylPE3QOVr,vxGtG6X7tSEGZKU,10,5.0
12VUxSAD0Ealqpm,vxGtG6X7tSEGZKU,10,4.0
14kmVCLuX5sq0Ms,vxGtG6X7tSEGZKU,10,4.0
AIxhfHmF6g7lrOp,vxGtG6X7tSEGZKU,10,5.0
HItKpPiwfiP3Qek,BtMfsmNq5Q1ng4Y,37,5.0
FJngFNbDEhgZ1Ww,BtMfsmNq5Q1ng4Y,37,4.0
kGkYU9RsGFgITZK,BtMfsmNq5Q1ng4Y,37,5.0
rPXsKhO3Fh8wIM7,BtMfsmNq5Q1ng4Y,37,5.0
Ewk2SST1kJOkRlV,BtMfsmNq5Q1ng4Y,37,4.0
H3XfuMKiNWyEMJS,iGxgARosKFz78Az,16,4.0
0BMi58DddNZD0cH,iGxgARosKFz78Az,16,2.0
qZffTEkAAC5E47P,k6wRhTVfwhxNHI7,26,5.0
MxGMYGseogbHfYq,k6wRhTVfwhxNHI7,26,5.0
pEOVo6VWz83tkoz,aW7oT1HdrXknWcl,16,3.0
bjxx1mkQL4d3no8,aW7oT1HdrXknWcl,16,4.0
e9nieTvQMMqzdmp,Fo0tjdhgzRm8kL5,46,3.0
iKanvKBcBihPmgU,Fo0tjdhgzRm8kL5,46,5.0
KKWyYp3OQ3T8daH,Fo0tjdhgzRm8kL5,46,5.0
pez0thsTyiqi3UX,Fo0tjdhgzRm8kL5,46,4.0
IQ2B5f39f9RSD2J,Fo0tjdhgzRm8kL5,46,4.0
TQkU4nZkvl3dwEZ,48UNUZfvEPm5G3W,29,5.0
pcb5lOhNN6taFqN,48UNUZfvEPm5G3W,29,5.0
NWVdgEeKdy8sGfp,mKvVnD5xd78jmoq,37,4.0
ijxmdfL7QXBV2g5,mKvVnD5xd78jmoq,37,3.0
mZfJylSkSyz5Y1Y,mKvVnD5xd78jmoq,37,5.0
aUt2mvdpElwoWwP,mKvVnD5xd78jmoq,37,5.0
uD2mPmANvp5iBN6,mKvVnD5xd78jmoq,37,5.0
vUPEJ999G7spyeq,3A2VVkyyuaRS3U8,12,5.0
vUPEJ999G7spyeq,5i8QMxnxx2InacB,12,5.0
mwHSK7VKzBVJqJ1,92Sc25284WB8Awk,9,5.0
mwHSK7VKzBVJqJ1,GgA1iTkLntKDU3X,9,5.0
izf6V6WgPzD2zG9,bNzuxoZphIxEOKR,20,5.0
XnPW66KTKYqBUSC,bNzuxoZphIxEOKR,20,2.0
dSRQkkLgpC5KEwO,bNzuxoZphIxEOKR,20,1.0
huXZrtEXpuVDnyI,bNzuxoZphIxEOKR,20,3.0
pL7O40mrjb6u8bi,bNzuxoZphIxEOKR,20,5.0
izf6V6WgPzD2zG9,Sy1AxtY0YrieJxK,20,5.0
XnPW66KTKYqBUSC,Sy1AxtY0YrieJxK,20,2.0
dSRQkkLgpC5KEwO,Sy1AxtY0YrieJxK,20,1.0
huXZrtEXpuVDnyI,Sy1AxtY0YrieJxK,20,3.0
pL7O40mrjb6u8bi,Sy1AxtY0YrieJxK,20,5.0
dSRQkkLgpC5KEwO,mzynRUCcT2MloMV,5,5.0
TuJf9967c6sv69V,mzynRUCcT2MloMV,5,3.0
F1cYAdqcJArtbob,KP8tVkh2TZgSOdU,14,5.0
esUthnF34dc1mAf,KP8tVkh2TZgSOdU,14,3.0
pbsCwfCDrLJ16jQ,iVzImTqL1Nj5bTR,3,5.0
A4cqEsfNyBKCyh3,iVzImTqL1Nj5bTR,3,5.0
dMqv8SiUsGsNH0M,szPV46zYg11cV3r,27,4.0
VfE99gk8KMuBTbn,LgNFPyCFo1FNwND,21,5.0
YehuD30VL5pIcer,LgNFPyCFo1FNwND,21,5.0
ocwk5iBmBUFiNGw,BHshGmwZ48lKimp,10,5.0
DA9C9TIMGx7xQTr,K93wncxdj8UGSHX,44,5.0
Fcu4hQegJfh5YQ0,K93wncxdj8UGSHX,44,4.0
pez0thsTyiqi3UX,Rt21QVtH2d8HSd4,34,5.0
YmpiXV85CqwsOlC,0rUs0CMOJwU65wW,4,5.0
K7gxWaSkKDXaEwP,asqtRnUEQDwAOIX,34,4.0
MFRIroaDtO24BuN,asqtRnUEQDwAOIX,34,5.0
lTrg7Yx7z5ctVBc,asqtRnUEQDwAOIX,34,5.0
aU2onyCJrCEjRIY,YmSS2BeMuIJXi82,6,5.0
mUNZqhOzoGuNDXx,YmSS2BeMuIJXi82,6,5.0
63JkvSI79HWbMKN,f6nSpoXzEnGU4mX,28,3.0
7EVqB82HCospMpD,f6nSpoXzEnGU4mX,28,5.0
HY1XCLZ1yOZVol2,PfwuK2wofRq7YT1,8,4.0
rxS93P5o0UACyov,GqkxUPHFhhKiTJa,17,5.0
aU2onyCJrCEjRIY,GqkxUPHFhhKiTJa,17,4.0
TvPBwxaihpSz8dt,GqkxUPHFhhKiTJa,17,5.0
xTrW1S1cLNCWZ7J,uZAsduI5aLbOuP1,19,5.0
63JkvSI79HWbMKN,uZAsduI5aLbOuP1,19,5.0
9f92qugW5xXXcSH,uZAsduI5aLbOuP1,19,4.0
ea5UFr0Jl0SFp2v,uZAsduI5aLbOuP1,19,5.0
p3aaoDQJHcJI8l0,uZAsduI5aLbOuP1,19,5.0
2n2EciCW13txadm,uZAsduI5aLbOuP1,19,5.0
pZ265G9WwHq382r,uZAsduI5aLbOuP1,19,5.0
854jKRJpfdmE40Q,OjD3iBYfZBntFcS,0,5.0
854jKRJpfdmE40Q,Yg4oOIiJJFV5fvL,0,5.0
HO9OXc8pSdgCCuK,euzWU1t0bbvkWD5,26,3.0
MxGMYGseogbHfYq,euzWU1t0bbvkWD5,26,2.0
0fYRjYwqMKhSY3q,yPBlVb2mvnr60bt,44,1.0
9qVN5tvGuFvSfzc,wGI2TLIaMtgYF1N,2,5.0
ZtYZ3hOc1FGNvN1,wGI2TLIaMtgYF1N,2,5.0
d54JRjbopS7uTNn,v0Ie1iG2LzKNpEV,9,5.0
RpONEMIMWem02xE,v0Ie1iG2LzKNpEV,9,5.0
d9nq46MyIh7bsCm,v0Ie1iG2LzKNpEV,9,4.0
MxGMYGseogbHfYq,v0Ie1iG2LzKNpEV,9,5.0
AIxhfHmF6g7lrOp,lRpR2nJVAvjmK8M,36,5.0
9qVN5tvGuFvSfzc,baI4P3RaDtwJSjq,34,5.0
a9Hp0TdAoPQ9rC4,baI4P3RaDtwJSjq,34,4.0
ZK0okDFOAgdv7go,89u2SlczlCizEgK,3,2.0
Ta15d6EhVwzC41z,Tfdix0sanVZUwmJ,16,3.0
yUHWYL4Cbyxu40Y,Tfdix0sanVZUwmJ,16,5.0
mo2ICrcWuUIERVi,Tfdix0sanVZUwmJ,16,5.0
bBTWk8vQY65Dno8,Tfdix0sanVZUwmJ,16,5.0
FYUK7WcYxxgxbBb,Tfdix0sanVZUwmJ,16,5.0
jlcWmKpzf4JyEXI,Tfdix0sanVZUwmJ,16,4.0
a9Hp0TdAoPQ9rC4,Tfdix0sanVZUwmJ,16,4.0
zyRMFLOe9YAxpAL,Tfdix0sanVZUwmJ,16,5.0
f9vSSFjzLoqQb4b,Tfdix0sanVZUwmJ,16,5.0
XeIGB7ISWmda6Yv,Tfdix0sanVZUwmJ,16,4.0
d7Ii4RBKUmLJF3n,Tfdix0sanVZUwmJ,16,5.0
Ewk2SST1kJOkRlV,Tfdix0sanVZUwmJ,16,2.0
UM0J2D1hQRUnFF9,Tfdix0sanVZUwmJ,16,5.0
MxGMYGseogbHfYq,Tfdix0sanVZUwmJ,16,5.0
0BMi58DddNZD0cH,Tfdix0sanVZUwmJ,16,5.0
LkJ97vL6L3M4qX5,reAZIjnpDDuMjVq,9,5.0
yUHWYL4Cbyxu40Y,reAZIjnpDDuMjVq,9,5.0
mo2ICrcWuUIERVi,reAZIjnpDDuMjVq,9,5.0
LRsiOasieBOmXK1,reAZIjnpDDuMjVq,9,5.0
NYuDZOi7XGCw9IN,reAZIjnpDDuMjVq,9,5.0
OMRf2X0Eg4Eth9N,reAZIjnpDDuMjVq,9,5.0
h6t61AVjQQn0Mxw,reAZIjnpDDuMjVq,9,5.0
h6t61AVjQQn0Mxw,vfcCLqEOif0KGY4,2,4.0
FVPdfgduE7Sc9rM,wOcweaJQxDG9gKR,26,5.0
Qx3onFc9zE1pPij,pZpAwHnD1tYGPwW,27,5.0
5gqCEUr0JI56jQD,cNWOdn3nH02vZMA,7,4.0
XeIGB7ISWmda6Yv,cNWOdn3nH02vZMA,7,5.0
NUFLNjWcAphCbRo,cNWOdn3nH02vZMA,7,5.0
pez0thsTyiqi3UX,cNWOdn3nH02vZMA,7,3.0
5gqCEUr0JI56jQD,vSXftNr6mwT5IYa,7,4.0
XeIGB7ISWmda6Yv,vSXftNr6mwT5IYa,7,5.0
NUFLNjWcAphCbRo,vSXftNr6mwT5IYa,7,5.0
pez0thsTyiqi3UX,vSXftNr6mwT5IYa,7,3.0
s7XPN8a19ALhoPL,VwoiDS3ZacXLwmO,0,5.0
5i4GyDxrqg5NMvV,VwoiDS3ZacXLwmO,0,5.0
mdeaqmWb7S8M6ar,VwoiDS3ZacXLwmO,0,5.0
D6bVMlnNj5NI86C,VwoiDS3ZacXLwmO,0,5.0
YiNSUANeTDn1gzn,VwoiDS3ZacXLwmO,0,5.0
kMeqMcO0JFylyi7,VwoiDS3ZacXLwmO,0,3.0
baswfGqc75u16Xt,VwoiDS3ZacXLwmO,0,3.0
xA2CjON7wgsSqCW,VwoiDS3ZacXLwmO,0,5.0
s7XPN8a19ALhoPL,o5WiF3byIjlnHUY,0,5.0
5i4GyDxrqg5NMvV,o5WiF3byIjlnHUY,0,5.0
mdeaqmWb7S8M6ar,o5WiF3byIjlnHUY,0,5.0
D6bVMlnNj5NI86C,o5WiF3byIjlnHUY,0,5.0
YiNSUANeTDn1gzn,o5WiF3byIjlnHUY,0,5.0
kMeqMcO0JFylyi7,o5WiF3byIjlnHUY,0,3.0
baswfGqc75u16Xt,o5WiF3byIjlnHUY,0,3.0
xA2CjON7wgsSqCW,o5WiF3byIjlnHUY,0,5.0
cqZu38SHrFqMxPz,9Q6gPhiljxkStFn,44,2.0
KxfBIOf52nNN40C,l81wCm3zIKU7nTl,18,5.0
kLSaGsxEerlhq3A,tYXiFIXnjhSclxg,44,3.0
9GrNQs6OmpyxP58,aLbWJyQnRnl3lms,39,4.0
HZp9ahacO0ErSOZ,kNukCaTp4se3gfZ,43,4.0
kGkYU9RsGFgITZK,kNukCaTp4se3gfZ,43,5.0
A2SPfP2MG8zVgwX,kNukCaTp4se3gfZ,43,4.0
nuTF5MqabNlafKn,kNukCaTp4se3gfZ,43,4.0
8PRbQCzjOEQ3MDU,h2rFWuTrr5y5nBs,18,5.0
iT2Ek2p3uiQuPxN,h2rFWuTrr5y5nBs,18,4.0
jdfWMJGcUu3mcor,h2rFWuTrr5y5nBs,18,5.0
WMME8miPItSOiY4,yZ16354wAhqMKrn,45,4.0
KruA9g7jl7sIv8i,qJrjUAncn6Y3f3q,34,3.0
54oPEYak7VYVxQv,YqZ7Bqo7v3iODA6,3,5.0
KruA9g7jl7sIv8i,mM86sxAicCZ4UAv,34,4.0
w9AqIuGhJLalfp2,mM86sxAicCZ4UAv,34,5.0
0EimUBrQzwyLfYN,IYTU34eisw5wj0O,9,4.0
c5KkHWQA0jvKVbV,IYTU34eisw5wj0O,9,5.0
O95XoanAlzDOEg1,1JzO15TmgE5Ee38,7,4.0
30MuqhlO6aT9kT8,1JzO15TmgE5Ee38,7,5.0
dmrgQsvYrO3MfBJ,1JzO15TmgE5Ee38,7,5.0
Ewk2SST1kJOkRlV,Y8kRF2yR9HphKMh,1,4.0
hqqmMCOBPX6fYNG,MteB1zW8J4jOTeS,44,2.0
oDrmvJAr7z38etT,j2tXH2ihdMjVCZk,6,5.0
QKfjB8IsJ7qh2W8,YmRhIQ83wBrNtjd,2,5.0
3W3ShVABt6jZf5W,YmRhIQ83wBrNtjd,2,5.0
XQhV1y8DDwi6Cpk,Qh7M4SiQPRxqvjO,44,5.0
XQhV1y8DDwi6Cpk,DwGaCxy6NcKtDHb,44,5.0
VrKAC48f6FwQl0y,ZAqFxWAF9aLDxeP,1,5.0
iatxwuHLowdHWtK,PWQUYjnH2rTVUMH,14,3.0
lACsNPyL0pJicA5,aeGwRdY71c3boGe,16,5.0
Bgx3W1BEndKoHak,aeGwRdY71c3boGe,16,2.0
ZtYZ3hOc1FGNvN1,aeGwRdY71c3boGe,16,5.0
zoeNZY8KiBelpaQ,2zFuQ5p1f8DL3i0,8,5.0
l3xEPEbQID3ybS3,2zFuQ5p1f8DL3i0,8,5.0
08riK0hpW7dz7R2,2zFuQ5p1f8DL3i0,8,4.0
v2JO06N24dUkETt,nRq8RGQ5n1OrEl3,0,5.0
iKanvKBcBihPmgU,HCr7j5ns3gx8QCx,5,3.0
J8p992521FuK2uI,wfLe14eXrvAOMqq,16,4.0
J8p992521FuK2uI,IzBa7cqIgbQWWK5,16,4.0
J8p992521FuK2uI,DW4zomAsyk3TY66,16,4.0
eecR73eVzUldBHW,APJBbG39BoriMMR,12,5.0
AJAlONp2QMyZO8B,12Nva55VPuyxu5u,40,5.0
sj5BgunEjfXKgqI,Js7xq6CRB4CqQwO,2,5.0
T3NAz2wYYbTUkkk,Js7xq6CRB4CqQwO,2,3.0
7JZg9ARhdLaPOQM,hzW54naot6dWI1v,43,5.0
PyUiKhqv8yNaMPd,hzW54naot6dWI1v,43,5.0
XYS5uidtuDkZCBf,PqzxTMTwNtx98I3,38,5.0
WhBoqxYnoiQaSK2,PqzxTMTwNtx98I3,38,5.0
n1Yw74Snleh4oNR,PqzxTMTwNtx98I3,38,5.0
9jiiSjjKyzNFBfH,PqzxTMTwNtx98I3,38,5.0
it16kX11GWLV1jA,PqzxTMTwNtx98I3,38,5.0
